session_pitch,fp_mer_duration_s,fp_mer_positive_energy_j,fp_mer_net_energy_j,fp_mer_positive_mean_power_w,fp_mer_negative_energy_j,fp_br_duration_s,fp_br_positive_energy_j,fp_br_net_energy_j,fp_br_positive_mean_power_w,fp_br_negative_energy_j,mer_share_of_fp_br,official_fp_br_j,session,session_mass_kg
3233_5,0.11390000000000011,295.171663245,295.171663245,2591.498360359962,0.0,0.14450000000000007,295.227800725,249.94810304999993,2043.0989669550163,45.27969767500008,0.9998098502923431,295.2278,3233,80.7408
3247_1,0.11389999999999989,326.84524074999973,326.84524074999973,2869.580691395962,0.0,0.14440000000000008,341.8670901149999,324.39875570999976,2367.5006240650946,17.46833440500012,0.9560593874071149,341.8671,3247,87.9984
3247_2,0.10559999999999992,320.4733043599998,320.4733043599998,3034.7850791666674,0.0,0.13890000000000002,346.53921671499995,332.7209521849999,2494.882769726421,13.818264530000079,0.9247822148324494,346.5392,3247,87.9984
3247_3,0.10830000000000006,314.01101966999994,314.01101966999994,2899.4553986149563,0.0,0.13880000000000003,333.25330779,322.7035421700001,2400.9604307636882,10.549765619999903,0.9422592734409537,333.2533,3247,87.9984
3247_4,0.10840000000000005,333.71812386499994,333.71812386499994,3078.5804784594075,0.0,0.13890000000000002,350.16419099500007,332.4980209200002,2520.980496724262,17.666170074999854,0.9530332696690994,350.1642,3247,87.9984
3247_5,0.11109999999999998,316.4183332949998,316.4183332949998,2848.0498046354624,0.0,0.14170000000000016,331.87913883,314.99504281999987,2342.1251858150995,16.88409601000012,0.9534143496047827,331.8791,3247,87.9984
3248_1,0.10830000000000006,347.9682254300001,347.9682254300001,3213.0030048938124,0.0,0.1361000000000001,355.916216825,350.18202973,2615.108132439381,5.734187094999982,0.9776689259458277,355.9162,3248,81.1944
3248_2,0.09999999999999987,354.1822413149998,354.1822413149998,3541.822413150003,0.0,0.1277999999999999,359.09147739499986,353.4373343149999,2809.7924678795,5.654143079999983,0.9863287312870422,359.0915,3248,81.1944
3248_3,0.10000000000000009,361.5425221100002,361.5425221100002,3615.425221099999,0.0,0.12780000000000014,366.08106241000013,346.67834878500014,2864.4840564162732,19.40271362499999,0.9876023625201434,366.0811,3248,81.1944
3248_4,0.09999999999999987,349.8508931599997,349.8508931599997,3498.5089316000017,0.0,0.13050000000000006,360.328832685,352.16478141499994,2761.1404803448263,8.164051270000073,0.9709211737319946,360.3288,3248,81.1944
3248_5,0.10000000000000009,350.7113873550001,350.7113873550001,3507.113873549998,0.0,0.13050000000000006,356.883358755,346.47944109500014,2734.7383812643666,10.403917659999877,0.9827059142753782,356.8834,3248,81.1944
3250_1,0.11390000000000011,353.04965825500005,353.04965825500005,3099.6458143546947,0.0,0.15000000000000013,407.765302155,397.55405814499994,2718.4353476999972,10.21124401000003,0.8658158415862433,407.7653,3250,83.4624
3250_2,0.10560000000000014,349.74559746500046,349.74559746500046,3311.9848244791665,0.0,0.14170000000000016,404.67736734000005,396.07393887499995,2855.8741520112885,8.603428465000093,0.86425786488611,404.6774,3250,83.4624
3250_3,0.11670000000000003,359.8976764450003,359.8976764450003,3083.9560963581853,0.0,0.1499999999999999,407.91498000499996,399.93277065499996,2719.4332000333347,7.982209350000005,0.8822860009715477,407.915,3250,83.4624
3250_4,0.16659999999999986,353.64978984499976,353.64978984499976,2122.7478382052823,0.0,0.20269999999999988,405.00230760999995,394.766561515,1998.0380247163305,10.235746094999968,0.8732043822958894,405.0023,3250,83.4624
3252_1,0.12220000000000009,345.7192864150003,345.7192864150003,2829.12673007365,0.0,0.15280000000000005,374.07188401499997,373.26023863499995,2448.114424181936,0.8116453800000158,0.924205483460332,374.0719,3252,88.452
3252_2,0.13050000000000006,351.5843981900002,351.55916445000014,2694.1333194636018,0.025233740000032867,0.15829999999999989,375.11426879500004,374.196834865,2369.641622204677,0.9174339300000156,0.9372727924197974,375.1143,3252,88.452
3252_3,0.11940000000000017,349.8126842650003,349.8126842650003,2929.754474581238,0.0,0.15000000000000013,377.8487769950001,377.0861663250001,2518.9918466333315,0.762610670000015,0.9258007583007983,377.8488,3252,88.452
3252_4,0.11389999999999989,349.9791249649998,349.9791249649998,3072.6876643108003,0.0,0.14439999999999986,383.18613299,383.18613299,2653.6435802631604,0.0,0.9133397449279127,382.7873,3252,88.452
3252_5,0.12780000000000014,346.9727677850001,346.70951934500005,2714.96688407668,0.2632484400000408,0.15560000000000018,382.53851415500003,382.27526571500005,2458.4737413560383,0.26324843999998393,0.9070270180544772,381.4557,3252,88.452
