session_pitch,eligible_final_A_to_T,run_pattern,switch_count,final_t_start_time,final_t_phase_fp_br,final_t_minus_mer_ms,final_t_before_mer,stp_positive_fp_br_j,stp_active_duration_s,stp_active_mean_power_w,stp_positive_fp_mer_j,stp_before_final_t_j,stp_after_final_t_j,stp_after_final_t_share,session,session_mass_kg
2860_3,True,T->A->T,2,1.6333,0.7497749774977494,2.6999999999999247,False,170.077992615,0.11109999999999998,1530.855019036904,133.21143983500008,139.8237465849999,30.254246030000097,0.1778845432312083,2860,78.9264
2860_5,True,T->A->T,2,1.6556,0.7506750675067501,2.7999999999999137,False,167.84763292499997,0.11109999999999998,1510.7797743024303,133.86909857000006,140.33781886999986,27.50981405500011,0.16389753954583577,2860,78.9264
2861_1,True,A->T->A->T,3,1.8694,0.6378254211332305,-16.70000000000016,True,170.93046637,0.12639999999999996,1352.297993433545,154.95085062000012,124.7883013449999,46.142165025000125,0.2699469907554089,2861,82.5552
2861_2,True,A->T->A->T,3,1.4139,0.6737089201877926,-11.10000000000011,True,169.63385997999995,0.12639999999999996,1342.0400314873418,150.44032021,131.30290627999986,38.33095370000013,0.22596286911421692,2861,82.5552
2861_3,True,A->T,1,1.5056,0.6306729264475748,-13.800000000000034,True,172.02743582999997,0.12359999999999993,1391.8077332524276,150.00741322000013,122.40806397500008,49.61937185499991,0.2884387110439436,2861,82.5552
2861_4,True,A->T,1,1.4361,0.5957120980091881,-19.50000000000007,True,174.99399881999994,0.13059999999999983,1339.9234212863719,155.22219951499997,118.8783258299998,56.11567299000013,0.32067198514459405,2861,82.5552
2861_5,True,A->T->A->T,3,1.35,0.6281407035175886,-13.899999999999801,True,166.04806371500004,0.11530000000000007,1440.1393210320896,148.11342362499988,121.99198954000025,44.05607417499981,0.2653212159740468,2861,82.5552
2865_1,True,A->T->A->T,3,1.9806,0.6983695652173914,-13.800000000000034,True,190.05451260500007,0.1472,1291.1311997622288,174.70621343,151.43058356999992,38.62392903500019,0.203225529905066,2865,87.5448
2865_2,True,A->T,1,1.7778,0.28093434343434354,-83.29999999999993,True,195.60198906999997,0.15839999999999987,1234.8610421085866,182.6674319649999,39.78936232500005,155.8126267449999,0.7965799708163465,2865,87.5448
2865_3,True,A->T->A->T,3,1.6694,0.7270942408376959,-11.200000000000099,True,198.31799919500006,0.15280000000000005,1297.8926648887434,182.35666593500014,164.332086775,33.98591242,0.17137079114328238,2865,87.5448
2865_4,True,A->T->A->T,3,1.8333,0.7112188365650967,-11.10000000000011,True,192.81211476500005,0.14300000000000013,1348.336466888111,177.57347344000007,158.64391732999988,34.16819743500012,0.17720980591206323,2865,87.5448
2865_5,True,A->T,1,1.475,0.2981680353758692,-77.79999999999987,True,193.166409015,0.1583000000000001,1220.2552685723301,177.58559312999992,44.12803173000013,149.03837728499988,0.7715543196406709,2865,87.5448
2882_1,True,A->T,1,1.4194,0.5343383584589614,-22.299999999999986,True,150.406046765,0.11520000000000008,1305.6080448350685,129.45620132000002,76.20948083000002,74.196565935,0.4933083977064264,2882,88.9056
2882_2,True,A->T,1,1.325,0.562640660165041,-22.199999999999996,True,148.340853125,0.12639999999999996,1173.5826987737346,125.67917506499991,76.0277424249999,72.31311070000008,0.48747940420071034,2882,88.9056
2882_4,True,A->T,1,1.5361,0.571638501102131,-22.199999999999996,True,148.129309225,0.12640000000000007,1171.909091969936,127.03591459500005,75.58008117000006,72.54922805499994,0.48976956980742953,2882,88.9056
2882_5,True,A->T,1,1.4278,0.5335999999999999,-22.199999999999996,True,140.41668073,0.11809999999999998,1188.9642737510585,118.79846158499993,70.99886063999992,69.4178200900001,0.4943701825816554,2882,88.9056
2889_1,True,A->T,1,1.6694,0.12696335078534082,-91.70000000000012,True,187.45094572000008,0.13470000000000015,1391.6180083147726,167.64440088500027,20.78160376500007,166.66934195500002,0.8891357753081597,2889,111.132
2889_2,True,A->T,1,1.4944,0.09556786703601126,-88.89999999999998,True,184.5889120450001,0.13050000000000006,1414.4744218007663,162.986824965,17.105906330000035,167.48300571500002,0.9073297191012757,2889,111.132
2889_3,True,A->T,1,1.4444,0.10486418193303813,-102.8,True,164.16665051000004,0.1583000000000001,1037.060331711939,150.3174871049999,17.60137089499991,146.56527961500015,0.8927835169913044,2889,111.132
2889_4,True,A->T,1,1.5556,0.3455497382198964,-61.09999999999993,True,183.02472371000002,0.15280000000000005,1197.805783442408,169.59907846000007,64.1387274400002,118.88599626999984,0.649562495493084,2889,111.132
2889_5,True,A->T,1,1.4694,0.1606683804627256,-91.69999999999989,True,200.1371163450001,0.15560000000000018,1286.2282541452432,179.79894307,27.028580950000123,173.108535395,0.8649496832790988,2889,111.132
2891_1,True,T->A->T,2,1.6111,0.6273817925194073,-19.50000000000007,True,206.6418384800001,0.12360000000000004,1671.8595346278319,183.95774364500016,114.50081694499993,92.14102153500016,0.44589722106986607,2891,113.8536
2891_2,True,T->A->T,2,1.5667,0.6229619565217384,-22.199999999999996,True,224.43789101999994,0.12780000000000002,1756.1650314553983,206.53623936499991,119.98179041999987,104.45610060000007,0.46541205731919777,2891,113.8536
2891_3,True,T->A->T,2,1.4861,0.8597599494630448,11.099999999999888,False,212.9602212549999,0.1430499999999999,1488.711787871374,190.54554717500022,209.72533342499995,3.2348878299999733,0.015190103630323045,2891,113.8536
2891_4,True,T->A->T,2,1.6361,0.8333333333333338,8.300000000000196,False,231.89293944500002,0.13469999999999993,1721.5511465850047,199.60165992999973,220.92938363000025,10.963555814999818,0.04727852362059577,2891,113.8536
2891_5,True,T->A->T,2,1.4667,0.852,11.099999999999888,False,205.99381318999997,0.13190000000000002,1561.742328961334,183.73498619500006,203.8928559949999,2.100957195000074,0.010199127645946531,2891,113.8536
2905_1,True,T->A->T,2,1.2722,0.6663999999999994,-8.399999999999963,True,157.74640924999994,0.125,1261.9712739999995,132.26112079499984,114.79604995499993,42.95035929500004,0.27227471927384017,2905,99.3384
2905_2,True,T->A->T,2,1.0694,0.7081770442610643,-8.400000000000185,True,171.662317695,0.13330000000000009,1287.7893300450105,147.1473151900002,130.69885588999983,40.9634618050002,0.23862815296355128,2905,99.3384
2905_3,True,T->A->T,2,0.9222,0.6737089201877938,-8.399999999999963,True,180.35087948500004,0.12780000000000002,1411.1962401017215,146.499378975,130.4710284550001,49.879851029999955,0.27657115491997647,2905,99.3384
2905_4,True,T->A->T,2,1.1639,0.7083958020989497,-8.299999999999974,True,178.87986437000012,0.13340000000000019,1340.9285185157412,154.27831634499992,137.66104598499996,41.21881838500015,0.23042737946033987,2905,99.3384
2905_5,True,T->A->T,2,0.9306,0.7026819923371644,-8.299999999999974,True,181.75943164000003,0.13050000000000006,1392.792579616858,151.802547515,134.885486485,46.87394515500005,0.2578900293209568,2905,99.3384
2907_1,True,T->A->T,2,1.1056,0.7204610951008634,-11.10000000000011,True,143.117718145,0.13880000000000003,1031.1074794308354,126.085869655,108.56133173999982,34.55638640500016,0.2414542856950059,2907,82.5552
2907_2,True,T->A->T,2,1.1083,0.6956181533646325,-8.399999999999963,True,140.04670223499997,0.1277999999999999,1095.827091040689,118.00570385500001,104.08434409500008,35.962358139999886,0.25678832536630986,2907,82.5552
2907_3,True,T->A->T,2,1.1333,0.7019157088122606,-8.399999999999963,True,141.24310391999998,0.13049999999999984,1082.3226354023,121.35307288999988,107.11326408999992,34.12983983000005,0.24163898188849753,2907,82.5552
2907_4,True,T->A->T,2,1.2194,0.6953797963978077,-11.199999999999877,True,141.60991895999996,0.12769999999999992,1108.9265384494913,125.81436810499984,107.58096816500003,34.02895079499991,0.24030061626270643,2907,82.5552
2907_5,True,T->A->T,2,1.125,0.7233716475095785,-8.299999999999974,True,146.0280336550001,0.13050000000000006,1118.9887636398469,128.98691709,115.20917449500004,30.818859160000017,0.2110475529158422,2907,82.5552
2916_1,True,A->T->A->T->A->T,5,0.9583,0.8865489130434787,16.60000000000006,False,238.418666655,0.1472,1619.69202890625,213.77264169499998,234.74979190000005,3.668874754999964,0.015388370409389764,2916,86.6376
2916_2,True,A->T->A->T,3,0.9361,0.8999280057595398,19.400000000000084,False,220.11527793499997,0.13194999999999996,1668.1718676392577,199.07857868999986,218.57590795000002,1.539369984999975,0.006993471781883994,2916,86.6376
2916_3,False,A->T->A,2,,,,,216.53124244999992,0.12919999999999998,1675.938409055727,196.78626517999987,,,,2916,86.6376
2916_4,False,T->A,1,,,,,200.15424459,0.12080000000000002,1656.905998261589,190.25484059000004,,,,2916,86.6376
2916_5,False,A->T->A,2,,,,,236.02105636500002,0.13470000000000004,1752.1978943207123,218.24284037500013,,,,2916,86.6376
2918_1,True,A->T->A->T,3,1.2222,0.9184423218221889,16.599999999999948,False,196.26686912500006,0.1361000000000001,1442.0783918074937,167.24293478500002,190.65078351499997,5.616085610000063,0.028614537109792303,2918,100.2456
2918_2,True,A->T->A->T,3,1.1028,0.9167291822955747,16.69999999999994,False,201.26965564999998,0.13329999999999986,1509.8998923480883,171.73048752500011,195.41784578000002,5.85180986999996,0.029074476483310668,2918,100.2456
2918_3,True,A->T->A->T,3,1.1389,0.8999280057595391,16.69999999999994,False,203.09710852,0.13890000000000002,1462.1822067674584,171.53906967000015,196.77811593,6.318992589999974,0.03111315880392118,2918,100.2456
2918_4,True,A->T->A->T,3,1.2778,0.8999280057595391,13.900000000000023,False,195.73777621000002,0.13890000000000002,1409.1992527717782,168.14118151000002,187.72842841000005,8.009347799999977,0.04091876363920185,2918,100.2456
2918_5,True,A->T->A->T,3,1.1806,0.9390154298310068,22.299999999999986,False,193.24132609500003,0.1361000000000001,1419.8480976855244,166.1150504750002,190.90974631000003,2.331579784999961,0.012065637470598422,2918,100.2456
2919_1,False,T,0,,,,,161.5523470349999,0.14159999999999995,1140.9064056144066,141.33215484,,,,2919,84.8232
2919_2,True,A->T,1,1.6028,0.23215434083601305,-88.89999999999998,True,176.50107318,0.15549999999999997,1135.0551329903537,155.24294063500002,26.252454750000016,150.24861843,0.8512617839823154,2919,84.8232
2919_3,True,A->T->A->T,3,2.0417,0.6300000000000006,-22.199999999999775,True,167.62046805499995,0.1499999999999999,1117.4697870333337,143.90321429499977,109.58463076500009,58.035837289999876,0.34623359523705094,2919,84.8232
2919_4,True,A->T->A->T,3,1.7222,0.6293333333333331,-25.000000000000135,True,173.04989946500004,0.15000000000000013,1153.6659964333326,148.78863225000015,111.95273755999996,61.09716190500009,0.3530609500143467,2919,84.8232
2919_5,True,A->T,1,1.5722,0.24066666666666695,-83.39999999999992,True,175.74458840999998,0.1499999999999999,1171.6305894000006,152.35957856999997,27.412947335000034,148.3316410749999,0.8440182563627646,2919,84.8232
2923_1,True,A->T->A->T,3,1.2806,0.7662835249042145,-2.7000000000001467,True,144.22043713999997,0.11519999999999986,1251.913516840279,138.47722979500008,135.69666152499994,8.52377561500006,0.059102411447593414,2923,73.4832
2923_2,True,T->A->T,2,1.5556,0.7662835249042149,0.0,True,135.31881336000004,0.11519999999999997,1174.642477083334,128.47823226500012,128.47823226500012,6.840581094999913,0.050551589429042205,2923,73.4832
2923_3,True,A->T->A->T,3,1.4194,0.7495908346972178,-2.7999999999999137,True,131.62848511999994,0.10969999999999991,1199.895032999089,126.42077726999987,123.95863772999995,7.669847390000002,0.058268902684762626,2923,73.4832
2923_4,True,A->T,1,1.575,0.7605633802816902,-2.8000000000001357,True,136.90070209499999,0.11524999999999996,1187.8585865075925,130.87358708500008,128.18367230499996,8.717029790000046,0.063674105805177,2923,73.4832
2923_5,True,T->A->T,2,1.4111,0.7775999999999996,0.0,True,131.49550576,0.11249999999999993,1168.8489400888895,125.51846912999997,125.51846912999997,5.977036629999976,0.045454303517483016,2923,73.4832
2926_1,True,A->T->A->T,3,1.275,0.5917767988252566,-22.199999999999996,True,178.01384673500007,0.1362000000000001,1307.0032799926573,159.8897224449999,116.07878259999988,61.93506413500018,0.3479227333770259,2926,80.7408
2926_2,True,A->T->A->T,3,1.2278,0.6041979010494755,-19.400000000000084,True,176.30065810500002,0.13339999999999996,1321.5941387181415,154.87211716500016,113.92994207500003,62.37071603000001,0.3537747204145639,2926,80.7408
2926_4,True,A->T->A->T,3,1.1056,0.6039402173913042,-25.000000000000135,True,181.33273338500007,0.1472,1231.8799822350547,166.8397675600001,116.83786253999986,64.49487084500021,0.35567142038314004,2926,80.7408
2926_5,True,T->A->T->A->T,4,1.0806,0.5821872953503598,-30.49999999999997,True,182.21056638999994,0.13749999999999996,1325.1677555636363,170.37998333499993,111.721614475,70.48895191499996,0.3868543592808267,2926,80.7408
2927_1,True,A->T->A->T,3,1.3,0.882145377558222,13.900000000000023,False,157.54689742499994,0.12919999999999998,1219.4032308436529,141.74178764,156.52134128499998,1.025556139999984,0.006509529268821044,2927,79.8336
2927_2,False,A->T->A,2,,,,,148.38473095499995,0.132,1124.1267496590906,136.02230122999987,,,,2927,79.8336
2927_3,False,T->A,1,,,,,137.77201711999993,0.10969999999999991,1255.8980594348227,122.78701204499984,,,,2927,79.8336
2927_4,False,T->A,1,,,,,138.7514660449999,0.11529999999999985,1203.3951955333919,125.64654633999999,,,,2927,79.8336
2927_5,True,T->A->T,2,1.1222,0.8887999999999998,16.600000000000172,False,140.98466824999986,0.11249999999999993,1253.1970511111106,130.1309761199998,140.89579792999987,0.08887031999999725,0.000630354499557418,2927,79.8336
2935_1,True,T->A->T,2,1.5306,0.6906598114824335,-5.50000000000006,True,154.86326589500007,0.11670000000000003,1327.0202733076267,140.48694538500007,132.80410059499997,22.059165300000075,0.14244285223170072,2935,90.72
2935_2,True,T->A->T,2,1.3694,0.6660516605166052,-5.600000000000049,True,145.80593416000016,0.10840000000000005,1345.0731933579345,131.42704715500014,123.04274605500004,22.763188105000093,0.15611976450849321,2935,90.72
2935_3,True,T->A->T,2,1.35,0.6830553116769097,-5.599999999999827,True,153.10662131,0.11390000000000011,1344.219677875328,140.16596491499988,132.19978445500013,20.90683685499986,0.1365508341580414,2935,90.72
2935_4,True,T->A->T,2,1.5111,0.7336000000000009,-2.7999999999999137,True,160.681600405,0.125,1285.45280324,146.30814669000006,142.88433735000015,17.797263054999863,0.11076105173300263,2935,90.72
2935_5,True,T->A->T,2,1.5444,0.6918819188191875,-2.7999999999999137,True,145.05770253999995,0.10840000000000005,1338.1706876383753,129.95368975499983,125.99761525499994,19.060087285000023,0.1313965887453937,2935,90.72
2965_1,True,T->A->T,2,1.525,0.6448,-11.10000000000011,True,151.29203105000005,0.125,1210.3362484000004,124.5644804750001,101.30981214999989,49.982218900000206,0.33036914471378687,2965,87.0912
2965_2,True,A->T,1,1.7194,0.6378254211332316,-13.900000000000023,True,157.8758942049999,0.13059999999999983,1208.8506447549778,128.98149522500006,99.9271963,57.948697904999904,0.36705222286661593,2965,87.0912
2965_3,True,A->T,1,1.6667,0.6203170028818447,-16.599999999999948,True,166.97340570499998,0.13880000000000003,1202.978427269452,137.80185381500002,100.56743115000017,66.40597455499984,0.39770389946002843,2965,87.0912
2965_4,True,A->T,1,1.4583,0.640028797696184,-16.70000000000016,True,159.265501775,0.13890000000000002,1146.6198831893446,134.82626461500018,99.68472832499987,59.58077345000013,0.37409716973216206,2965,87.0912
2965_5,True,T->A->T,2,1.3,0.7141807494489348,-5.600000000000049,True,173.26790466499997,0.1360999999999999,1273.092613262308,144.25765874500016,131.67422746500006,41.59367719999991,0.24005413628345107,2965,87.0912
2969_1,True,A->T,1,1.7833,0.34512115258677256,-66.69999999999999,True,235.69515321499998,0.1513500000000001,1557.2854523620736,200.0963585300002,52.80441715500022,182.89073605999974,0.7759630758854328,2969,104.7816
2969_2,True,A->T,1,1.5222,0.3519999999999999,-66.69999999999999,True,224.69064121499997,0.1499999999999999,1497.9376081000007,193.24759100499995,58.16215115499999,166.52849005999997,0.7411456443379574,2969,104.7816
2969_3,True,A->T->A->T,3,1.4861,0.6606683804627251,-19.50000000000007,True,219.917562865,0.1514000000000001,1452.5598604029053,191.01341078000007,145.33186459499993,74.5856982700001,0.3391529866843138,2969,104.7816
2979_1,True,T->A->T->A->T,4,1.6083,0.811141304347826,2.7000000000001467,False,206.63652837000006,0.13750000000000007,1502.8111154181815,192.83574196499995,196.66211568000017,9.974412689999902,0.0482703264939676,2979,101.6064
2979_2,True,A->T->A->T->A->T,5,1.5972,0.83016304347826,2.7999999999999137,False,207.85889411999992,0.13749999999999984,1511.7010481454556,199.39161160499998,202.2147121649999,5.644181955000051,0.027153911209310985,2979,101.6064
2979_3,True,T->A->T->A->T->A->T,6,1.6667,0.8363874345549744,5.600000000000049,False,203.87737150500007,0.1403000000000001,1453.1530399501064,194.7949485500001,199.68562231000013,4.191749194999943,0.020560149290021333,2979,101.6064
2979_4,True,T->A->T->A->T,4,1.3611,0.7997382198952883,-2.7999999999999137,True,208.48864629000005,0.13470000000000015,1547.7998982182614,203.21969824499993,199.65975486500005,8.828891425000005,0.04234710897743248,2979,101.6064
2979_5,True,T->A->T->A->T,4,1.3972,0.8699999999999997,8.299999999999974,False,211.00409397000004,0.14300000000000013,1475.5531046853137,201.6076086800001,208.0172867150001,2.9868072549999947,0.014155209971540413,2979,101.6064
2981_1,True,T->A->T,2,1.8444,0.8234463276836164,8.299999999999974,False,150.89941590499998,0.12915,1168.4043043360434,130.2759042850001,143.29283567000002,7.606580234999957,0.05040828149917257,2981,85.7304
2981_2,True,T->A->T,2,1.3944,0.8163115356355626,8.299999999999974,False,147.97735402499998,0.12639999999999996,1170.706914754747,126.21002606000016,139.47083174500008,8.506522279999889,0.05748529790958931,2981,85.7304
2981_3,False,T->A,1,,,,,139.10004080000002,0.11249999999999993,1236.444807111112,125.4048533899999,,,,2981,85.7304
2981_4,True,T->A->T,2,1.3194,0.8163115356355612,5.499999999999838,False,155.52927883500004,0.12640000000000007,1230.4531553401896,135.27519246000017,144.2671932949999,11.262085540000143,0.07241135318288214,2981,85.7304
2989_1,True,A->T->A->T,3,1.2167,0.520518358531316,-30.500000000000192,True,147.25453613999997,0.12639999999999996,1164.9884188291142,128.79023261000012,74.74709875999982,72.50743738000017,0.492395272027918,2989,83.916
2989_2,True,A->T->A->T,3,1.1972,0.5304922850844965,-27.800000000000047,True,143.53002640499997,0.1250000000000001,1148.2402112399989,125.17455642500013,77.04139118000006,66.48863522499992,0.4632385075816007,2989,83.916
2989_3,True,A->T->A->T,3,1.1944,0.79211956521739,2.6999999999999247,False,142.259519405,0.1472,966.4369524796195,130.08357233999996,133.0318031849999,9.22771622000013,0.06486536900022595,2989,83.916
2989_4,True,A->T->A->T,3,1.2333,0.6120499632623078,-16.69999999999994,True,142.59584231500008,0.12080000000000013,1180.4291582367543,125.18602548500004,95.19395655500018,47.401885759999914,0.33242123325929235,2989,83.916
2989_5,True,A->T->A->T,3,1.1,0.509887005649718,-33.29999999999988,True,152.313411655,0.12915,1179.3527809136665,133.21353086499994,76.75189052500012,75.56152112999987,0.4960923684196093,2989,83.916
2990_2,True,T->A->T,2,1.2139,0.6737692872887581,-13.900000000000023,True,155.39433405999992,0.1360999999999999,1141.7658637766351,137.49149939999995,114.0506287999999,41.34370526000002,0.2660567099186296,2990,83.0088
2990_3,True,T->A->T,2,1.1056,0.5999999999999996,-16.600000000000172,True,157.43982961000003,0.125,1259.5186368800003,127.15536819500016,95.35598793999986,62.08384167000017,0.39433377070967573,2990,83.0088
2990_4,True,T->A->T,2,1.1083,0.704840613931523,-19.49999999999985,True,175.43746811500003,0.1694000000000001,1035.6403076446277,150.63768260999984,112.41781631000013,63.01965180499991,0.35921432566326283,2990,83.0088
2990_5,True,T->A->T,2,1.0806,0.7094240837696336,-13.800000000000034,True,172.35675427500001,0.15280000000000005,1127.989229548429,146.92741174500006,121.86393549,50.49281878499997,0.29295526593890986,2990,83.0088
2993_1,True,T->A->T,2,1.5556,0.6306729264475748,-16.599999999999948,True,179.60605679999992,0.1277999999999999,1405.3682065727703,142.56870824000003,102.27441141000014,77.33164538999978,0.4305625699255361,2993,97.0704
2993_2,True,A->T,1,1.6861,0.7219999999999994,-11.10000000000011,True,208.972905135,0.1499999999999999,1393.1527009000008,170.45274639000004,139.47208826499977,69.5008168700002,0.3325829098518849,2993,97.0704
2993_3,True,T->A->T,2,1.5944,0.6603260869565214,-16.69999999999994,True,188.508902585,0.1472,1280.631131691576,151.9620705749999,114.40663969500004,74.10226288999992,0.39309688759440253,2993,97.0704
2993_4,True,T->A->T,2,1.625,0.7219999999999998,-11.10000000000011,True,197.20947696500005,0.14300000000000013,1379.0872515034957,170.95236071000028,143.17742560500002,54.032051360000025,0.2739830366752071,2993,97.0704
2996_1,True,A->T->A->T,3,1.3472,0.7141807494489337,-5.600000000000049,True,215.73369727500003,0.1361000000000001,1585.1116625642899,190.07811366500005,177.13199866499988,38.60169861000016,0.1789321700670332,2996,103.8744
2996_2,True,A->T->A->T,3,1.3083,0.5868544600938967,-16.69999999999994,True,200.1300487399999,0.12219999999999998,1637.7254397708668,176.4683470099998,126.62360224999996,73.5064464899999,0.36729340222914864,2996,103.8744
2996_3,True,T->A->T,2,1.3167,0.5999999999999996,-13.900000000000023,True,193.43728111999994,0.11110000000000009,1741.1096410441025,170.96073474499997,128.03669762999988,65.40058349000005,0.33809709850826747,2996,103.8744
2996_4,True,A->T->A->T,3,1.2694,0.6149584487534632,-19.49999999999985,True,216.8451036649999,0.13329999999999986,1626.744963728433,194.30533309999976,139.42124693000014,77.42385673499976,0.357046829402293,2996,103.8744
2999_1,True,T->A->T,2,1.3778,0.7324758842443724,-11.10000000000011,True,162.05564844999998,0.15549999999999997,1042.158510932476,136.06712517000003,116.09667920999983,45.95896924000018,0.2835999218760967,2999,96.1632
2999_2,False,T->A->T->A->T->A,5,,,,,168.03661801500004,0.16110000000000002,1043.0578399441342,139.62021808999995,,,,2999,96.1632
2999_3,True,T->A->T,2,1.2972,0.7539823008849553,-11.10000000000011,True,180.21755445500003,0.16949999999999998,1063.2304097640122,148.71820877500005,127.52512459999984,52.69242985500017,0.2923823376382425,2999,96.1632
2999_4,True,T->A->T,2,1.3778,0.7544273907910267,-11.10000000000011,True,174.94106526000004,0.1694,1032.7099484061396,142.82447938500007,120.69258768999985,54.24847757000018,0.3100957313217184,2999,96.1632
2999_5,True,A->T->A->T,3,1.3306,0.7816544738323019,-8.299999999999974,True,179.61565337499997,0.17769999999999997,1010.780266601013,146.50516362999997,131.18533565,48.430317724999966,0.26963305711383395,2999,96.1632
3034_1,True,T->A->T,2,1.5556,0.733653269346131,-11.099999999999888,True,150.291215075,0.15139999999999998,992.676453599736,137.25750334999998,116.64340892000017,33.6478061549998,0.22388405162742545,3034,93.8952
3034_2,True,T->A->T,2,1.5222,0.775915580384854,-2.7999999999999137,True,155.458318395,0.14859999999999995,1046.152882873486,137.11485429999982,131.60153782,23.85678057500002,0.153460945810458,3034,93.8952
3034_3,True,T->A->T,2,1.4194,0.7452521283562542,-5.600000000000049,True,148.82729049499997,0.13744999999999985,1082.77403052019,134.09381167499998,123.42086995499993,25.406420540000013,0.17071076450762618,3034,93.8952
3034_4,True,T->A->T,2,1.4139,0.7499999999999993,-5.50000000000006,True,144.87192511500004,0.14310000000000012,1012.3824256813411,129.94954783000003,120.1104351099999,24.761490005000134,0.17091986584249738,3034,93.8952
3034_5,True,T->A->T,2,1.3778,0.7903600464576072,0.0,True,157.04729890500002,0.15689999999999993,1000.9388075525818,137.38425429499983,137.38425429499983,19.6630446100002,0.12520460235291683,3034,93.8952
3035_1,False,A->T->A->T->A,4,,,,,203.97599422,0.13480000000000003,1513.1750313056375,161.70606936999988,,,,3035,92.5344
3035_2,True,A->T->A->T,3,1.5083,0.6273817925194073,-22.299999999999986,True,215.94227439,0.14169999999999994,1523.9398333803817,178.5901231699999,118.86739298999993,97.07488140000008,0.4495408862123918,3035,92.5344
3035_3,True,A->T->A->T,3,1.3806,0.6205903527717785,-22.199999999999996,True,214.72781557500005,0.13890000000000002,1545.9165988120951,173.56438839000012,115.61884913500013,99.10896643999988,0.46155625518103,3035,92.5344
3035_4,True,A->T->A->T,3,1.4722,0.6249062265566387,-16.69999999999994,True,206.14663213500003,0.13190000000000002,1562.9009259666414,163.88576334499973,119.31549259999987,86.83113953500013,0.4212105656818914,3035,92.5344
3035_5,True,A->T->A->T,3,1.4944,0.6168582375478926,-19.50000000000007,True,203.15968470000013,0.13050000000000006,1556.7791931034485,164.8203750500001,110.46136586499992,92.69831883500017,0.45628304145030063,3035,92.5344
3036_1,True,A->T->A->T,3,1.3028,0.8235709244883549,8.399999999999963,False,167.96676567000011,0.14170000000000016,1185.3688473535633,142.45762687500002,151.45745015500003,16.509315515000107,0.09828917910722604,3036,90.72
3036_2,True,A->T->A->T,3,1.2722,0.8234463276836164,8.299999999999974,False,171.43680343999998,0.14159999999999995,1210.7118887005652,146.21779682,156.57462904,14.862174399999994,0.0866918543847063,3036,90.72
3036_3,True,A->T->A->T,3,1.2722,0.7495908346972178,2.7999999999999137,False,149.08138810499983,0.12219999999999986,1219.9786260638298,115.03421913999998,119.22956231999984,29.85182578499998,0.20023844803467336,3036,90.72
3036_4,True,A->T->A->T,3,1.2194,0.8362802881466935,8.299999999999974,False,178.85957767500005,0.15270000000000006,1171.3135407662082,150.67722500500017,163.08615749000012,15.773420184999933,0.08818884842533456,3036,90.72
3037_1,False,T,0,,,,,189.88067492499994,0.12919999999999987,1469.6646666021682,167.1072344100001,,,,3037,94.3488
3037_2,True,T->A->T,2,2.5417,0.608763693270736,-22.199999999999775,True,187.07826754999982,0.12639999999999985,1480.0495850474688,165.1021345299996,118.68686412499999,68.39140342499985,0.36557642061080714,3037,94.3488
3037_3,False,T,0,,,,,201.729484015,0.14029999999999998,1437.8437919814685,173.95062844000012,,,,3037,94.3488
3037_4,True,T->A->T,2,1.7611,0.6426735218509011,-11.099999999999888,True,169.7812683100001,0.11530000000000007,1472.517504856895,148.0902771200001,126.12121952500033,43.66004878499977,0.2571546862595101,3037,94.3488
3037_5,True,T->A->T,2,1.7667,0.6137479541734853,-16.600000000000172,True,184.35158967,0.118,1562.3016073728816,159.53451776000023,122.82291733999986,61.52867233000016,0.33375721055695823,3037,94.3488
3043_1,True,A->T->A->T,3,1.475,0.7454188481675398,-11.099999999999888,True,201.73886698000007,0.15280000000000005,1320.2805430628273,163.01880621999996,137.92593934500022,63.81292763499982,0.3163144940301766,3043,107.0496
3043_2,True,A->T->A->T,3,1.6472,0.7320051413881743,-11.10000000000011,True,197.23759026999997,0.15559999999999996,1267.5937678020566,157.37098555000017,132.82335543999994,64.41423483000004,0.3265819397905994,3043,107.0496
3043_3,True,A->T->A->T,3,1.4889,0.7357336956521728,-11.10000000000011,True,200.38543908,0.1472,1361.3141241847827,161.55748122999998,136.4667797799997,63.91865930000028,0.3189785624816881,3043,107.0496
3043_4,True,A->T->A->T,3,1.4722,0.75,-8.399999999999963,True,196.97467135500008,0.14440000000000008,1364.0905218490302,158.5743627749999,139.63747333499998,57.337198020000066,0.2910891924610113,3043,107.0496
3043_5,True,T->A->T,2,1.45,0.7401007919366449,-5.600000000000049,True,192.71377299500003,0.13890000000000002,1387.428171310295,154.77851969000005,141.87634830999994,50.83742468500009,0.26379756825330314,3043,107.0496
3044_1,True,T->A->T,2,1.575,0.684144030322173,-13.900000000000023,True,211.28508523500003,0.15280000000000005,1382.7557934227746,180.86067339000002,140.45241571999995,70.8326695150001,0.3352468984557858,3044,114.7608
3044_2,True,T->A->T,2,1.65,0.6896337678460581,-16.70000000000016,True,221.551291485,0.14305000000000012,1548.768203320516,201.17552919000022,148.95190565499973,72.59938583000029,0.32768658374043186,3044,114.7608
3044_3,True,T->A->T,2,1.5722,0.6413043478260873,-16.69999999999994,True,212.844932915,0.1360999999999999,1563.8863549963273,182.87571351999995,131.01134299000014,81.83358992499984,0.3844751613498839,3044,114.7608
