session_pitch,eligible_arm_limited,all_frame_n,all_torso_accelerating_fraction,all_torso_accelerating_raw_fraction,all_thorax_net_positive_fraction,all_both_accel_and_net_positive_fraction,all_stp_weighted_accelerating_fraction,all_stp_weighted_net_positive_fraction,all_stp_weighted_both_fraction,all_mean_thorax_shoulder_stp_w,all_mean_arm_shoulder_stp_w,all_mean_thorax_net_seg_pwr_w,all_mean_torso_accel_deg_s2,pre_mer_frame_n,pre_mer_torso_accelerating_fraction,pre_mer_torso_accelerating_raw_fraction,pre_mer_thorax_net_positive_fraction,pre_mer_both_accel_and_net_positive_fraction,pre_mer_stp_weighted_accelerating_fraction,pre_mer_stp_weighted_net_positive_fraction,pre_mer_stp_weighted_both_fraction,pre_mer_mean_thorax_shoulder_stp_w,pre_mer_mean_arm_shoulder_stp_w,pre_mer_mean_thorax_net_seg_pwr_w,pre_mer_mean_torso_accel_deg_s2,session
2840_5,True,22.0,0.22727272727272727,0.22727272727272727,1.0,0.22727272727272727,0.22898832973659322,1.0,0.22898832973659322,-1556.8862136363634,1322.6623727272724,1831.0291090909093,-4888.640566554058,19.0,0.2631578947368421,0.2631578947368421,1.0,0.2631578947368421,0.23538795824447964,1.0,0.23538795824447964,-1717.1544052631577,1489.8659210526314,2054.9711947368423,-5005.021386938174,2840
2843_1,True,21.0,0.6666666666666666,0.6666666666666666,0.47619047619047616,0.47619047619047616,0.5915216652876005,0.39752589598702154,0.39752589598702154,-1839.9716238095239,1419.1912142857145,-183.4287952380951,75.66437159553918,20.0,0.7,0.7,0.5,0.5,0.6318442809345658,0.42462428452331746,0.42462428452331746,-1830.14391,1395.0533300000002,-102.36365999999984,539.0034474025495,2843
2843_2,True,24.0,0.625,0.625,0.6666666666666666,0.625,0.5599459137829478,0.6034363719815875,0.5599459137829478,-1681.4665249999998,1334.1599875000002,431.8579958333333,-614.4717625188763,23.0,0.6521739130434783,0.6521739130434783,0.6956521739130435,0.6521739130434783,0.5923813156918067,0.6383910002231171,0.5923813156918067,-1672.8096782608698,1315.9398695652176,491.170291304348,-326.59064430069384,2843
2843_3,True,25.0,0.64,0.64,0.64,0.52,0.5758484209755205,0.5643383094131199,0.44456448480136973,-1602.87552,1269.421252,454.80214400000006,616.4931232345,24.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5416666666666666,0.6097789701400634,0.597590651618971,0.4707594287465296,-1593.036725,1248.7349583333335,501.649475,901.1278374979156,2843
2843_4,True,23.0,0.4782608695652174,0.4782608695652174,0.6086956521739131,0.34782608695652173,0.4197124636253291,0.5514704561087914,0.27898854630875175,-1575.5382608695654,1227.946265217391,92.59913478260879,296.0703676197192,22.0,0.5,0.5,0.6363636363636364,0.36363636363636365,0.4445229855646432,0.584069606803503,0.29548043551600117,-1566.3710681818184,1212.1103545454544,152.89347727272735,539.3019987532792,2843
2843_5,True,23.0,0.5217391304347826,0.5217391304347826,0.43478260869565216,0.21739130434782608,0.47031527053365524,0.37126848293768405,0.1515420999247603,-1546.4604826086957,1196.6797565217391,-452.8293130434783,332.87943745605804,22.0,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.22727272727272727,0.49948411639295426,0.3942944696102775,0.16094070641458194,-1540.3369090909089,1178.0141227272727,-400.49810454545457,579.6992841201969,2843
2853_1,True,23.0,0.2608695652173913,0.2608695652173913,0.8260869565217391,0.2608695652173913,0.153748055147221,0.7982262251752712,0.153748055147221,-1269.657443478261,1165.456491304348,1518.8718217391297,-3594.8206794743096,21.0,0.2857142857142857,0.2857142857142857,0.8095238095238095,0.2857142857142857,0.16507187519246916,0.7833652247302393,0.16507187519246916,-1295.3242142857143,1188.8885714285716,1632.29469047619,-3007.868889367975,2853
2853_3,True,14.0,0.6428571428571429,0.6428571428571429,0.7857142857142857,0.6428571428571429,0.599501043509054,0.8453519993922521,0.599501043509054,-1047.8416142857143,763.0980785714286,722.5806214285714,1619.4938337536473,14.0,0.6428571428571429,0.6428571428571429,0.7857142857142857,0.6428571428571429,0.599501043509054,0.8453519993922521,0.599501043509054,-1047.8416142857143,763.0980785714286,722.5806214285714,1619.4938337536473,2853
2853_4,True,26.0,0.3076923076923077,0.3076923076923077,1.0,0.3076923076923077,0.1911401012212309,1.0,0.1911401012212309,-1148.8959807692308,996.0414346153846,1609.846626923077,-2891.792537191745,23.0,0.34782608695652173,0.34782608695652173,1.0,0.34782608695652173,0.20743998290013632,1.0,0.20743998290013632,-1186.2644173913043,1037.4860347826088,1757.8900956521738,-1979.0474125681162,2853
2853_5,True,23.0,0.17391304347826086,0.17391304347826086,1.0,0.17391304347826086,0.12219135536869845,1.0,0.12219135536869845,-1235.8024521739133,1086.6259608695652,1801.8661391304347,-5393.874518129479,19.0,0.21052631578947367,0.21052631578947367,1.0,0.21052631578947367,0.1364412623932719,1.0,0.1364412623932719,-1319.3324315789475,1178.0102421052634,1920.0308368421047,-4445.338085448985,2853
2857_1,True,36.0,0.4722222222222222,0.4722222222222222,0.6666666666666666,0.25,0.3950404895156128,0.652966387037507,0.17787454692474683,-1016.3525972222222,876.259411111111,432.14543611111105,167.87060124899938,31.0,0.5483870967741935,0.5483870967741935,0.6129032258064516,0.2903225806451613,0.43858654307848705,0.6147122214538416,0.19748199161314978,-1056.1437741935483,916.5577,278.7157419354839,1448.4448641255121,2857
2857_2,True,43.0,0.6046511627906976,0.6046511627906976,1.0,0.6046511627906976,0.5025714709759632,1.0,0.5025714709759632,-920.4248674418604,776.4323418604649,738.7956441860464,997.3655248612052,38.0,0.6842105263157895,0.6842105263157895,1.0,0.6842105263157895,0.5512965889062231,1.0,0.5512965889062231,-946.5710631578946,800.9418789473685,637.6708000000001,1875.187481629408,2857
2857_3,True,40.0,0.45,0.45,0.7,0.25,0.3788255836363795,0.6869871843456067,0.18292060949433192,-1110.2549,971.547345,418.1884175,-3.686313398240236,35.0,0.5142857142857142,0.5142857142857142,0.6571428571428571,0.2857142857142857,0.40835023422566846,0.662591804489118,0.19717695150021874,-1152.1112285714287,1030.0597314285717,297.6072742857143,897.0823568056761,2857
2857_4,True,39.0,0.6410256410256411,0.6410256410256411,0.46153846153846156,0.15384615384615385,0.5683979832512168,0.5855254358372136,0.21071835631913718,-1005.2546487179486,858.2618051282052,287.4461948717949,839.7356525737242,34.0,0.7352941176470589,0.7352941176470589,0.38235294117647056,0.17647058823529413,0.6463257791934617,0.5287006577572864,0.23960800328550477,-1024.9525588235294,865.777955882353,207.33310588235295,1953.2461723970555,2857
2857_5,True,37.0,0.4594594594594595,0.4594594594594595,0.7297297297297297,0.32432432432432434,0.3718447594797992,0.7085258448206031,0.23865364549721335,-1024.014818918919,875.7655810810811,514.408627027027,141.65749125302662,31.0,0.5483870967741935,0.5483870967741935,0.6774193548387096,0.3870967741935484,0.41998783001529316,0.6707884276476241,0.26955234447255627,-1063.6108096774194,925.4497870967743,422.264564516129,1529.5102195486904,2857
2859_1,True,26.0,0.8461538461538461,0.8461538461538461,1.0,0.8461538461538461,0.6788132361484145,1.0,0.6788132361484145,-1396.1636846153847,1114.1641000000002,2867.436503846154,3839.6974563376616,26.0,0.8461538461538461,0.8461538461538461,1.0,0.8461538461538461,0.6788132361484145,1.0,0.6788132361484145,-1396.1636846153847,1114.1641000000002,2867.436503846154,3839.6974563376616,2859
2859_2,True,21.0,0.7142857142857143,0.7142857142857143,0.9523809523809523,0.7142857142857143,0.5141670654479221,0.8818130142245645,0.5141670654479221,-1460.1063476190477,1150.6188857142854,2200.5383190476196,2664.6927502449116,21.0,0.7142857142857143,0.7142857142857143,0.9523809523809523,0.7142857142857143,0.5141670654479221,0.8818130142245645,0.5141670654479221,-1460.1063476190477,1150.6188857142854,2200.5383190476196,2664.6927502449116,2859
2859_3,True,29.0,0.7241379310344828,0.7586206896551724,0.9655172413793104,0.6896551724137931,0.5678138001609772,0.9947712088579145,0.5625850090188916,-1285.075031034483,1001.3846034482759,2201.3444379310345,4076.953525062801,29.0,0.7241379310344828,0.7586206896551724,0.9655172413793104,0.6896551724137931,0.5678138001609772,0.9947712088579145,0.5625850090188916,-1285.075031034483,1001.3846034482759,2201.3444379310345,4076.953525062801,2859
2859_4,True,23.0,0.6086956521739131,0.5652173913043478,0.9130434782608695,0.6086956521739131,0.4430809359034062,0.8091042751115735,0.4430809359034062,-1503.9003260869567,1219.584247826087,2403.255134782608,2179.511998284985,23.0,0.6086956521739131,0.5652173913043478,0.9130434782608695,0.6086956521739131,0.4430809359034062,0.8091042751115735,0.4430809359034062,-1503.9003260869567,1219.584247826087,2403.255134782608,2179.511998284985,2859
2859_5,True,22.0,0.5,0.5,1.0,0.5,0.3482552110971637,1.0,0.3482552110971637,-1520.9273045454545,1192.3505363636364,3115.639304545454,2727.1694684512,22.0,0.5,0.5,1.0,0.5,0.3482552110971637,1.0,0.3482552110971637,-1520.9273045454545,1192.3505363636364,3115.639304545454,2727.1694684512,2859
2860_1,True,18.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2871383781130153,0.6187919438681774,0.2871383781130153,-2480.4091944444444,2007.4712500000003,275.7964777777776,-6346.486985909329,18.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2871383781130153,0.6187919438681774,0.2871383781130153,-2480.4091944444444,2007.4712500000003,275.7964777777776,-6346.486985909329,2860
2860_2,True,18.0,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.23606775780504255,0.3914506336384696,0.23606775780504255,-2469.8577777777778,1973.703972222222,-47.89077222222233,-6417.4990736393,18.0,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.23606775780504255,0.3914506336384696,0.23606775780504255,-2469.8577777777778,1973.703972222222,-47.89077222222233,-6417.4990736393,2860
2860_3,True,18.0,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.28703438534461573,0.23639236672546932,0.23639236672546932,-2561.2634833333336,1999.1696777777777,-316.35346666666663,-6400.920721333318,18.0,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.28703438534461573,0.23639236672546932,0.23639236672546932,-2561.2634833333336,1999.1696777777777,-316.35346666666663,-6400.920721333318,2860
2860_5,True,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.28661870340976514,0.28661870340976514,0.28661870340976514,-2497.6740222222224,1997.6565166666664,-546.5965333333335,-6549.700011908961,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.28661870340976514,0.28661870340976514,0.28661870340976514,-2497.6740222222224,1997.6565166666664,-546.5965333333335,-6549.700011908961,2860
2861_1,True,23.0,0.5652173913043478,0.5652173913043478,0.8695652173913043,0.43478260869565216,0.39019388451655734,0.8590585181822357,0.2492524026987929,-1559.6259739130435,1357.2843826086955,1313.9405913043481,1808.855551955633,23.0,0.5652173913043478,0.5652173913043478,0.8695652173913043,0.43478260869565216,0.39019388451655734,0.8590585181822357,0.2492524026987929,-1559.6259739130435,1357.2843826086955,1313.9405913043481,1808.855551955633,2861
2861_2,True,22.0,0.5454545454545454,0.5454545454545454,0.8181818181818182,0.36363636363636365,0.37892450612574347,0.8189659235645859,0.19789042969032924,-1530.6651454545456,1347.719540909091,1125.4182818181819,2380.415723419309,22.0,0.5454545454545454,0.5454545454545454,0.8181818181818182,0.36363636363636365,0.37892450612574347,0.8189659235645859,0.19789042969032924,-1530.6651454545456,1347.719540909091,1125.4182818181819,2380.415723419309,2861
2861_3,True,29.0,0.4827586206896552,0.4827586206896552,0.7586206896551724,0.3103448275862069,0.3442058373606476,0.7272870493568189,0.15956323148304638,-1695.3057241379308,1488.7020965517243,857.9310379310344,1639.413199444217,29.0,0.4827586206896552,0.4827586206896552,0.7586206896551724,0.3103448275862069,0.3442058373606476,0.7272870493568189,0.15956323148304638,-1695.3057241379308,1488.7020965517243,857.9310379310344,1639.413199444217,2861
2861_4,True,28.0,0.5,0.5,0.8214285714285714,0.39285714285714285,0.32194370549513673,0.7925578158497742,0.20621804791220974,-1711.9238142857143,1499.5296107142858,943.9594428571428,2229.0171139261656,28.0,0.5,0.5,0.8214285714285714,0.39285714285714285,0.32194370549513673,0.7925578158497742,0.20621804791220974,-1711.9238142857143,1499.5296107142858,943.9594428571428,2229.0171139261656,2861
2861_5,True,24.0,0.4583333333333333,0.4583333333333333,0.875,0.3333333333333333,0.3202597666304817,0.871849454194379,0.19210922082486057,-1759.0455583333332,1562.0995291666666,1204.9788375,748.9514683080961,24.0,0.4583333333333333,0.4583333333333333,0.875,0.3333333333333333,0.3202597666304817,0.871849454194379,0.19210922082486057,-1759.0455583333332,1562.0995291666666,1204.9788375,748.9514683080961,2861
2865_1,True,19.0,0.631578947368421,0.631578947368421,0.631578947368421,0.5789473684210527,0.46858812873351746,0.5205459686746909,0.4443824257119791,-1483.4728736842105,1343.6328894736844,376.3769368421052,1861.8991554215463,19.0,0.631578947368421,0.631578947368421,0.631578947368421,0.5789473684210527,0.46858812873351746,0.5205459686746909,0.4443824257119791,-1483.4728736842105,1343.6328894736844,376.3769368421052,1861.8991554215463,2865
2865_2,True,16.0,1.0,1.0,0.5,0.5,1.0,0.6779628282748394,0.6779628282748394,-1177.797975,859.1607562500001,-61.78616875000003,7862.924790442108,16.0,1.0,1.0,0.5,0.5,1.0,0.6779628282748394,0.6779628282748394,-1177.797975,859.1607562500001,-61.78616875000003,7862.924790442108,2865
2865_3,True,21.0,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.14285714285714285,0.5055674045845274,0.231829072769772,0.15571852607679043,-1527.8395142857141,1262.197938095238,-681.3720095238097,2018.859632717968,21.0,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.14285714285714285,0.5055674045845274,0.231829072769772,0.15571852607679043,-1527.8395142857141,1262.197938095238,-681.3720095238097,2018.859632717968,2865
2865_4,True,19.0,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.3684210526315789,0.37825413761903715,0.43346932520979115,0.2930115353162803,-1647.8913421052632,1466.6059263157895,-264.18858947368415,191.21333433588427,19.0,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.3684210526315789,0.37825413761903715,0.43346932520979115,0.2930115353162803,-1647.8913421052632,1466.6059263157895,-264.18858947368415,191.21333433588427,2865
2865_5,True,17.0,1.0,1.0,0.47058823529411764,0.47058823529411764,1.0,0.6275368748310176,0.6275368748310176,-1166.5056823529412,904.2442294117648,-109.54820000000001,7737.061777537826,17.0,1.0,1.0,0.47058823529411764,0.47058823529411764,1.0,0.6275368748310176,0.6275368748310176,-1166.5056823529412,904.2442294117648,-109.54820000000001,7737.061777537826,2865
2882_1,True,23.0,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.43516373704100747,0.747931932924471,0.43516373704100747,-1679.712947826087,1150.6312913043478,2037.4724478260866,1161.5707494664732,23.0,0.6086956521739131,0.6086956521739131,0.8695652173913043,0.6086956521739131,0.43516373704100747,0.747931932924471,0.43516373704100747,-1679.712947826087,1150.6312913043478,2037.4724478260866,1161.5707494664732,2882
2882_2,True,27.0,0.6666666666666666,0.6666666666666666,0.9259259259259259,0.6666666666666666,0.46516328334419343,0.8298615411397737,0.46516328334419343,-1415.3134370370371,976.703,1663.285777777778,1476.261460574957,27.0,0.6666666666666666,0.6666666666666666,0.9259259259259259,0.6666666666666666,0.46516328334419343,0.8298615411397737,0.46516328334419343,-1415.3134370370371,976.703,1663.285777777778,1476.261460574957,2882
2882_4,True,28.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5182535444587908,0.7027471929135068,0.5182535444587908,-1444.8978999999997,934.2344321428573,1731.5294500000002,2547.8842148315116,28.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5182535444587908,0.7027471929135068,0.5182535444587908,-1444.8978999999997,934.2344321428573,1731.5294500000002,2547.8842148315116,2882
2882_5,True,24.0,0.625,0.625,0.9166666666666666,0.625,0.4530614112411591,0.8327443559504456,0.4530614112411591,-1476.2727833333336,1025.8647125,1752.7885541666667,1325.0493970704022,24.0,0.625,0.625,0.9166666666666666,0.625,0.4530614112411591,0.8327443559504456,0.4530614112411591,-1476.2727833333336,1025.8647125,1752.7885541666667,1325.0493970704022,2882
2889_1,True,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1111.2649,1053.3446999999999,968.6875285714286,6928.44959817986,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1111.2649,1053.3446999999999,968.6875285714286,6928.44959817986,2889
2889_2,True,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1301.53068,1227.08532,746.33198,5853.093166749837,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1301.53068,1227.08532,746.33198,5853.093166749837,2889
2889_3,True,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1157.2786999999998,1020.4236333333333,105.2622166666667,7223.666717564607,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1157.2786999999998,1020.4236333333333,105.2622166666667,7223.666717564607,2889
2889_4,True,19.0,0.7894736842105263,0.7894736842105263,1.0,0.7894736842105263,0.756895283962212,1.0,0.756895283962212,-1329.9955842105264,1193.8239894736842,761.350447368421,3940.2279051852443,19.0,0.7894736842105263,0.7894736842105263,1.0,0.7894736842105263,0.756895283962212,1.0,0.756895283962212,-1329.9955842105264,1193.8239894736842,761.350447368421,3940.2279051852443,2889
2889_5,True,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1140.259311111111,1058.124211111111,787.0887444444445,7291.157549123975,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1140.259311111111,1058.124211111111,787.0887444444445,7291.157549123975,2889
2891_1,True,30.0,0.5666666666666667,0.5666666666666667,1.0,0.5666666666666667,0.5004625369474405,1.0,0.5004625369474405,-1658.9347999999998,1281.324683333333,1843.9748033333333,869.6907863315438,30.0,0.5666666666666667,0.5666666666666667,1.0,0.5666666666666667,0.5004625369474405,1.0,0.5004625369474405,-1658.9347999999998,1281.324683333333,1843.9748033333333,869.6907863315438,2891
2891_2,True,29.0,0.5862068965517241,0.5862068965517241,1.0,0.5862068965517241,0.5528745054518613,1.0,0.5528745054518613,-1641.3387965517243,1341.7533413793105,2713.3013068965524,764.0173803764548,29.0,0.5862068965517241,0.5862068965517241,1.0,0.5862068965517241,0.5528745054518613,1.0,0.5528745054518613,-1641.3387965517243,1341.7533413793105,2713.3013068965524,764.0173803764548,2891
2891_3,True,41.0,0.6585365853658537,0.6585365853658537,0.8292682926829268,0.6585365853658537,0.4871607932352126,0.7010745929292135,0.4871607932352126,-2068.818329268293,1716.1132487804875,1538.8428536585363,-968.8988522396986,38.0,0.7105263157894737,0.7105263157894737,0.8157894736842105,0.7105263157894737,0.5259206832191757,0.6772912424372106,0.5259206832191757,-2069.4230263157897,1715.1348921052631,1467.550647368421,-180.93453603511904,2891
2891_4,True,40.0,0.525,0.525,0.875,0.525,0.38933204303240254,0.7574272281849604,0.38933204303240254,-2228.8104,1893.377405,1145.1989875,-98.64461300987459,38.0,0.5526315789473685,0.5526315789473685,0.868421052631579,0.5526315789473685,0.41753813661799694,0.7398534619728567,0.41753813661799694,-2189.642376315789,1858.393102631579,1103.8034578947365,525.4353128474177,2891
2891_5,True,42.0,0.5238095238095238,0.5238095238095238,0.7857142857142857,0.47619047619047616,0.3272619173883059,0.6988066224132217,0.2960636883621308,-2108.4503904761905,1690.524297619048,1693.2967714285717,-1044.6793710833729,39.0,0.5641025641025641,0.5641025641025641,0.7692307692307693,0.5128205128205128,0.35482565121784404,0.6734385192215174,0.32099974192965386,-2110.940505128205,1679.1386717948722,1700.840715384615,-290.028881533902,2891
2905_1,True,15.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.6137306853913902,0.0,-1913.0733599999996,1574.6777200000001,357.5964466666667,-6831.882383511344,15.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.6137306853913902,0.0,-1913.0733599999996,1574.6777200000001,357.5964466666667,-6831.882383511344,2905
2905_2,True,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1712.1283733333335,1516.8423799999998,1795.177766666667,-5635.118230337603,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1712.1283733333335,1516.8423799999998,1795.177766666667,-5635.118230337603,2905
2905_3,True,17.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.6556989800717447,0.0,-1926.4453235294118,1657.7930411764705,1034.518717647059,-6614.240478947538,17.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.6556989800717447,0.0,-1926.4453235294118,1657.7930411764705,1034.518717647059,-6614.240478947538,2905
2905_4,True,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1809.159007142857,1584.192242857143,2418.082692857143,-7012.817450928465,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1809.159007142857,1584.192242857143,2418.082692857143,-7012.817450928465,2905
2905_5,True,17.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.689651864073725,0.0,-1829.9906529411764,1523.2876941176469,1000.0732705882352,-6605.752289248719,17.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.689651864073725,0.0,-1829.9906529411764,1523.2876941176469,1000.0732705882352,-6605.752289248719,2905
2907_1,True,30.0,0.5666666666666667,0.5666666666666667,0.6666666666666666,0.4,0.4525479695116231,0.6749513554605076,0.2992090376096813,-1436.1543866666666,1180.6549366666666,426.46305666666666,-47.10862060834479,30.0,0.5666666666666667,0.5666666666666667,0.6666666666666666,0.4,0.4525479695116231,0.6749513554605076,0.2992090376096813,-1436.1543866666666,1180.6549366666666,426.46305666666666,-47.10862060834479,2907
2907_2,True,27.0,0.5185185185185185,0.5185185185185185,0.7037037037037037,0.4074074074074074,0.4347859498804711,0.7071353179427651,0.3295690478290089,-1554.7191703703702,1241.8092888888891,826.0212592592592,-1175.4867593655017,27.0,0.5185185185185185,0.5185185185185185,0.7037037037037037,0.4074074074074074,0.4347859498804711,0.7071353179427651,0.3295690478290089,-1554.7191703703702,1241.8092888888891,826.0212592592592,-1175.4867593655017,2907
2907_3,True,29.0,0.5517241379310345,0.5517241379310345,0.6896551724137931,0.41379310344827586,0.45399280390478103,0.7033247164818188,0.32868276639059285,-1501.9745103448276,1222.8164620689656,680.7394413793104,-604.8829245717106,29.0,0.5517241379310345,0.5517241379310345,0.6896551724137931,0.41379310344827586,0.45399280390478103,0.7033247164818188,0.32868276639059285,-1501.9745103448276,1222.8164620689656,680.7394413793104,-604.8829245717106,2907
2907_4,True,28.0,0.5714285714285714,0.5714285714285714,0.6785714285714286,0.39285714285714285,0.4652771795058894,0.6788282838097367,0.29537998593896647,-1525.3411392857145,1272.2240785714287,718.0822535714287,-497.3220922392034,28.0,0.5714285714285714,0.5714285714285714,0.6785714285714286,0.39285714285714285,0.4652771795058894,0.6788282838097367,0.29537998593896647,-1525.3411392857145,1272.2240785714287,718.0822535714287,-497.3220922392034,2907
2907_5,True,33.0,0.5757575757575758,0.5757575757575758,0.6363636363636364,0.5151515151515151,0.43786726489816846,0.5756839912499182,0.3805193372020617,-1518.6719121212118,1220.3106484848486,565.6224545454546,60.99908773411792,33.0,0.5757575757575758,0.5757575757575758,0.6363636363636364,0.5151515151515151,0.43786726489816846,0.5756839912499182,0.3805193372020617,-1518.6719121212118,1220.3106484848486,565.6224545454546,60.99908773411792,2907
2916_1,True,26.0,0.38461538461538464,0.38461538461538464,0.6923076923076923,0.2692307692307692,0.3101347676317239,0.7375969076147272,0.2565679853065225,-2029.891253846154,1800.830453846154,679.4604999999999,-2821.383676131983,21.0,0.47619047619047616,0.47619047619047616,0.6666666666666666,0.3333333333333333,0.3586471181829065,0.736441478044964,0.2967012349207057,-2140.8642380952383,1928.0131428571428,724.5103333333333,-971.3309410042081,2916
2916_2,True,27.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3432558084295366,1.0,0.3432558084295366,-2255.4734259259258,1930.9847555555555,2200.630277777778,-5622.581769861128,21.0,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.3875619039815834,1.0,0.3875619039815834,-2468.8063095238094,2198.872923809524,2605.7300619047624,-3238.3455372917565,2916
2916_3,True,30.0,0.3,0.3,1.0,0.3,0.35117906453904707,1.0,0.35117906453904707,-2218.5965633333335,1810.4286166666666,2021.0733033333333,-6350.754365392775,22.0,0.4090909090909091,0.4090909090909091,1.0,0.4090909090909091,0.39665079260528974,1.0,0.39665079260528974,-2543.823404545454,2185.7489045454545,2469.1112181818175,-3979.6036141896857,2916
2916_4,True,29.0,0.3448275862068966,0.3103448275862069,1.0,0.3448275862068966,0.3824363542622835,1.0,0.3824363542622835,-2534.6978241379306,1931.183848275862,2241.0300655172414,-5294.987239335295,24.0,0.4166666666666667,0.375,1.0,0.4166666666666667,0.4032885761266643,1.0,0.4032885761266643,-2735.601025,2212.8584166666665,2605.4338416666665,-3375.9689371088366,2916
2916_5,True,34.0,0.29411764705882354,0.29411764705882354,0.9411764705882353,0.2647058823529412,0.30433325989519927,0.9631269926729695,0.29044916872357607,-2295.4643588235294,1955.3739970588233,2303.843782352941,-4850.550783980518,26.0,0.38461538461538464,0.38461538461538464,0.9615384615384616,0.34615384615384615,0.3317378174827917,0.9848656761847441,0.31660349366753576,-2659.5220230769232,2345.7938384615386,2804.808238461538,-3113.7143293322133,2916
2918_1,True,32.0,0.25,0.25,0.46875,0.1875,0.09702838265614416,0.43650880210265997,0.08343546563123773,-1826.7513343750002,1558.0741375,-129.50874687499999,-2018.1315528699456,27.0,0.2962962962962963,0.2962962962962963,0.4444444444444444,0.2222222222222222,0.11301138677165802,0.41946385987510326,0.09717937595992797,-1842.158540740741,1585.444048148148,-178.4635037037038,-520.3595178763671,2918
2918_2,True,28.0,0.25,0.25,0.32142857142857145,0.25,0.11961797102341434,0.17706582773308752,0.11961797102341434,-1884.8986678571425,1570.6197928571426,-176.92163571428574,-2318.3585428023976,23.0,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.14265219693066902,0.14265219693066902,0.14265219693066902,-1888.1787260869564,1603.3163826086952,-206.20510434782614,-477.109241901585,2918
2918_3,True,31.0,0.25806451612903225,0.25806451612903225,1.0,0.25806451612903225,0.10198751600794399,1.0,0.10198751600794399,-1879.4448290322582,1589.6719193548388,6606.695277419355,-1769.2125879923344,26.0,0.3076923076923077,0.3076923076923077,1.0,0.3076923076923077,0.12029390278554586,1.0,0.12029390278554586,-1871.8605499999999,1606.938465384615,6655.420488461538,-122.48797959977114,2918
2918_4,True,31.0,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.15396670279265678,0.15396670279265678,0.15396670279265678,-1822.9146258064518,1443.5411709677421,-458.38783548387096,-865.1592580232349,27.0,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.17596747047180683,0.17596747047180683,0.17596747047180683,-1807.8570000000004,1450.1787074074075,-376.2795851851852,533.9136240874672,2918
2918_5,True,33.0,0.24242424242424243,0.24242424242424243,0.0,0.0,0.11880380217290522,0.0,0.0,-1773.3933818181818,1471.6222515151514,-3490.0501696969695,-1847.5764985993662,26.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.1410353135047647,0.0,0.0,-1805.4466692307692,1573.4009846153845,-3800.7783730769233,77.85665855986623,2918
2919_1,False,,,,,,,,,,,,,,,,,,,,,,,,,2919
2919_2,True,13.0,1.0,1.0,0.6923076923076923,0.6923076923076923,1.0,0.6435950206799049,0.6435950206799049,-751.4569923076922,703.7154615384615,151.5860538461539,8623.537394188164,13.0,1.0,1.0,0.6923076923076923,0.6923076923076923,1.0,0.6435950206799049,0.6435950206799049,-751.4569923076922,703.7154615384615,151.5860538461539,8623.537394188164,2919
