session_pitch,fp_mer_duration_s,positive_total_j,gated_stp_j,gated_jfp_j,conservation_error_j,stp_positive_j,stp_negative_j,jfp_positive_j,jfp_negative_j,mean_force_n,mean_shoulder_jc_speed_m_s,mean_force_velocity_alignment,official_jfp_vs_force_velocity_r,official_jfp_force_velocity_mae_w,thorax_limited_fraction,arm_limited_fraction,max_torso_rotational_velo,max_rotation_hip_shoulder_separation,rotation_hip_shoulder_separation_fp,session,session_mass_kg
2843_1,0.08609999999999984,289.36215531499954,109.77406761499977,179.5880876999998,0.0,109.77406761499977,0.0,179.5880876999998,0.0,613.3401609859702,4.679786481411345,-0.43792704988353737,-0.4754583830532127,3360.4805121521404,0.375,0.625,1076.4043,42.232,35.931,2843,83.4624
2843_2,0.08890000000000009,285.7595605300002,109.47514011500012,176.28442041500008,2.842170943040401e-14,109.47514011500012,0.0,176.28442041500008,0.0,605.2912824080881,4.670164872904437,-0.5397256026985369,-0.3853729243373252,3504.4078483530097,0.30303030303030304,0.696969696969697,1028.9443,41.8221,35.4572,2843,83.4624
2843_3,0.09719999999999995,291.839003805,117.47232200499998,174.36668180000004,0.0,117.47232200499998,0.0,174.36668180000004,0.0,599.1858896118246,4.4280940521916285,-0.4154286837011314,-0.679672747616753,3018.78950608429,0.3333333333333333,0.6666666666666666,1006.6751,40.8374,38.0267,2843,83.4624
2843_4,0.09719999999999995,294.1879302699999,115.29167249999995,178.89625776999998,0.0,115.29167249999995,0.0,178.89625776999998,0.0,595.018878606508,4.579643996056898,-0.4360435074558418,-0.5938780579721441,3135.4778272751314,0.3888888888888889,0.6111111111111112,977.5913,42.7919,39.5186,2843,83.4624
2843_5,0.10000000000000009,284.6155719700001,112.29502997500008,172.320541995,-2.842170943040401e-14,112.29502997500008,0.0,172.320541995,0.0,567.677002719391,4.631520079340087,-0.48154687373653676,-0.660504014211889,3079.4388710039907,0.40540540540540543,0.5945945945945946,950.2445,42.1508,38.7547,2843,83.4624
2853_1,0.11949999999999994,297.86214733,134.61066342499996,163.25148390500004,2.842170943040401e-14,134.61066342499996,0.0,163.76649462500004,-0.5150107199999949,520.4808941688271,4.680131007866751,-0.5098055870208827,-0.5593247861415223,3016.8211003390243,0.5227272727272727,0.4772727272727273,983.4321,27.9832,27.4397,2853,89.3592
2853_3,0.12230000000000008,285.46384894999994,116.40199961,169.06184933999995,-2.842170943040401e-14,116.40199961,0.0,169.36095149999997,-0.299102160000001,533.5710143425932,4.635990490116591,-0.5159218916219479,-0.6278002425092157,3129.091092063711,0.6666666666666666,0.3333333333333333,983.5942,27.1646,26.3688,2853,89.3592
2853_4,0.12780000000000014,298.1234376800001,135.6899576550001,162.43348002500002,0.0,135.6899576550001,0.0,163.80103948000001,-1.3675594550000112,525.4377067407157,4.655248598740546,-0.45175835747667725,-0.5904501648526291,2938.9415830818557,0.5106382978723404,0.48936170212765956,990.8466,28.6262,28.2651,2853,89.3592
2853_5,0.11389999999999989,293.0892344099999,129.3128915399999,163.77634287,0.0,129.3128915399999,0.0,164.19229583999999,-0.4159529699999903,546.9283588253354,4.661907995653478,-0.5489308361214734,-0.49515165919518683,3168.0202114878366,0.5476190476190477,0.4523809523809524,1008.6447,27.3403,26.2142,2853,89.3592
2857_1,0.1028,199.63561433499999,103.9232708,95.71234353499999,0.0,103.9232708,0.0,95.71234353499999,0.0,378.2444794832052,4.2990755192235355,-0.7408764568853526,-0.7808079414687928,2115.5843313685104,0.18421052631578946,0.8157894736842105,905.9485,42.5266,41.7006,2857,69.4008
2857_2,0.12220000000000009,217.10277725000012,110.13388549500003,106.96889175500006,2.842170943040401e-14,110.13388549500003,0.0,106.96889175500006,0.0,354.0724483227384,4.15086108612653,-0.7177850201694548,-0.8639275949818208,1966.5823384300397,0.15555555555555556,0.8444444444444444,891.2704,38.8032,37.8818,2857,69.4008
2857_3,0.09440000000000004,191.8816884800001,97.91631965500002,93.96536882500004,2.842170943040401e-14,97.91631965500002,0.0,93.96536882500004,0.0,395.92007008693054,4.504683524393235,-0.7454659249634018,-0.6977115358311203,2290.2475916418593,0.0,1.0,946.2164,41.6529,39.7004,2857,69.4008
2857_4,0.11109999999999998,210.07940039999983,107.59466687999992,102.48473351999993,-2.842170943040401e-14,107.59466687999992,0.0,102.48473351999993,0.0,370.7090838444938,4.1167068394947055,-0.6732469053519096,-0.8547312767979195,1955.4555112292803,0.17073170731707318,0.8292682926829268,877.5712,40.6763,40.6639,2857,69.4008
2857_5,0.09999999999999987,206.15689327499976,102.31021442999986,103.84667884499987,2.842170943040401e-14,102.31021442999986,0.0,103.84667884499987,0.0,380.22941816458996,4.316718768889044,-0.6915446780947941,-0.7594739469009197,2152.0128969663183,0.16216216216216217,0.8378378378378378,905.3917,37.8624,37.8247,2857,69.4008
2859_1,0.11659999999999981,390.95048921499955,162.76893939499973,228.18154981999982,0.0,162.76893939499973,0.0,228.18154981999982,0.0,591.3529005591377,4.368227392856797,-0.49974546627421995,-0.8242178561229292,3354.580649820129,0.3953488372093023,0.6046511627906976,1037.0522,35.5464,35.5451,2859,93.8952
2859_2,0.10560000000000014,388.37545878000026,157.82730133000015,230.54815745000013,-2.842170943040401e-14,157.82730133000015,0.0,230.54815745000013,0.0,633.2024121613766,4.510845956813701,-0.517562624278066,-0.5250533902070053,3694.8975215002897,0.46153846153846156,0.5384615384615384,1030.3939,36.8295,35.0068,2859,93.8952
2859_3,0.11940000000000017,385.4684775900006,157.35476465000033,228.11371294000026,0.0,157.35476465000033,0.0,228.11371294000026,0.0,548.2045547854681,4.4046817951098785,-0.5257811249818112,-0.7584022637515582,3238.7903942244116,0.3409090909090909,0.6590909090909091,1034.801,34.816,34.7539,2859,93.8952
2859_4,0.1028,369.5372918400003,146.21535382000025,223.32193802000015,-8.526512829121202e-14,146.21535382000025,0.0,223.32193802000015,0.0,599.849032940154,4.554909326335788,-0.5868479584280506,-0.6415733359359855,3776.424146715177,0.39473684210526316,0.6052631578947368,1041.7498,35.9832,34.2774,2859,93.8952
2859_5,0.10830000000000006,400.2707124200002,172.4745473800001,227.7961650400001,2.842170943040401e-14,172.4745473800001,0.0,227.7961650400001,0.0,616.4930930129877,4.49395512893012,-0.5286462012662521,-0.6173211790399562,3591.918862008988,0.45,0.55,1047.8475,35.3756,33.8418,2859,93.8952
2860_1,0.08050000000000002,276.93623486500013,137.23047175500008,139.70576311000002,2.842170943040401e-14,137.23047175500008,0.0,139.70576311000002,0.0,585.9123873379737,4.118138408582838,-0.6601746034958806,-0.6850695886063957,3274.646132468735,0.4,0.6,1383.2367,33.5995,29.1523,2860,78.9264
2860_2,0.08339999999999992,283.4681105799997,139.81047442999983,143.65763614999992,-5.684341886080802e-14,139.81047442999983,0.0,143.65763614999992,0.0,574.3602177325769,4.141037543502886,-0.6352943661934681,-0.7607759708611801,3206.5286089159254,0.41935483870967744,0.5806451612903226,1356.2507,33.538,29.8093,2860,78.9264
2860_3,0.0806,271.2907398300002,133.21143983500008,138.07929999500007,2.842170943040401e-14,133.21143983500008,0.0,138.07929999500007,0.0,570.3642161093055,4.069469218324542,-0.6480192352624379,-0.7495586760418692,3170.7880658067984,0.4,0.6,1362.7773,33.5635,28.857,2860,78.9264
2860_5,0.0806,272.3202363500002,133.86909857000006,138.45113778000007,5.684341886080802e-14,133.86909857000006,0.0,138.45113778000007,0.0,576.4880856116383,4.109317384647528,-0.6574102679423335,-0.7702335563751826,3237.5033929258057,0.4,0.6,1357.1268,34.0155,29.2149,2860,78.9264
2861_1,0.10000000000000009,296.37488779000023,154.95085062000012,141.42403717000002,8.526512829121202e-14,154.95085062000012,0.0,143.20508712000003,-1.7810499499999912,563.7233719348204,4.9039268789003785,-0.5034052001316005,-0.6301313495532123,3220.32557403052,0.3783783783783784,0.6216216216216216,1046.7674,47.5996,45.1533,2861,82.5552
2861_2,0.09719999999999995,287.41902380000005,150.44032021,136.97870359000007,-2.842170943040401e-14,150.44032021,0.0,138.40997716500004,-1.4312735749999805,580.0614811645736,4.984098598830239,-0.5010751544615256,-0.6262226522983296,3293.648502842144,0.3888888888888889,0.6111111111111112,1048.7064,49.5932,47.2966,2861,82.5552
2861_3,0.09440000000000004,297.1816809300002,150.00741322000013,147.17426771000012,-5.684341886080802e-14,150.00741322000013,0.0,148.44340076000012,-1.2691330499999958,561.9076245155943,4.865503692250522,-0.4845120292264626,-0.714686051350311,3233.726060356695,0.17142857142857143,0.8285714285714286,1059.657,50.1634,47.5973,2861,82.5552
2861_4,0.09729999999999994,291.33601235000003,155.22219951499997,136.11381283500003,2.842170943040401e-14,155.22219951499997,0.0,140.05886926,-3.945056424999974,570.9532839556098,4.785496188452438,-0.4285528788981977,-0.6920988535707457,3063.5807999776557,0.2222222222222222,0.7777777777777778,1069.9782,50.1181,48.7639,2861,82.5552
2861_5,0.08889999999999998,291.3481483449998,148.11342362499988,143.23472471999992,0.0,148.11342362499988,0.0,143.68322857999993,-0.4485038600000133,584.6959155152755,4.938213670664309,-0.4951370886239055,-0.576117585262694,3314.9823888969786,0.2727272727272727,0.7272727272727273,1066.5811,50.5117,45.6195,2861,82.5552
2865_1,0.11660000000000004,340.96696587999986,173.84108622999995,167.12587964999992,0.0,173.84108622999995,0.0,175.13024804999992,-8.004368400000017,609.6103687726358,4.105580827996039,-0.2789669624129297,-0.7542944019260288,2752.0484057031476,0.5581395348837209,0.4418604651162791,1007.2724,36.1369,36.0245,2865,87.5448
2865_2,0.1277999999999999,334.9879375949999,175.2090458349999,159.77889176,0.0,175.2090458349999,0.0,168.10445593999998,-8.32556417999998,631.6235170290355,3.990131168365467,-0.2721505296752667,-0.7298867375312421,2755.550941342138,0.6595744680851063,0.3404255319148936,1021.94,37.1022,35.4755,2865,87.5448
2865_3,0.12230000000000008,334.7656914850002,175.07574950000014,159.68994198500005,2.842170943040401e-14,175.07574950000014,0.0,169.94756830000006,-10.257626315000016,647.506103527081,4.0628791618143385,-0.2390600338593151,-0.7406440013603883,2829.651170162336,0.5333333333333333,0.4666666666666667,1030.911,36.8509,36.1341,2865,87.5448
2865_4,0.11380000000000012,346.53034633,176.62812014500003,169.902226185,-2.842170943040401e-14,176.62812014500003,0.0,178.98967896999997,-9.087452785,629.8649549615966,4.089496675904,-0.2396772850044021,-0.7841200877881029,2798.8579579864577,0.5476190476190477,0.4523809523809524,1029.9286,36.9864,36.9502,2865,87.5448
2865_5,0.125,333.0557694549999,173.3188894649999,159.73687999000003,-2.842170943040401e-14,173.3188894649999,0.0,168.634338885,-8.897458895,605.6071821499505,3.9820071182251784,-0.23805125706765617,-0.7795763110131497,2623.6697255152144,0.6304347826086957,0.3695652173913043,996.4586,37.4324,36.6604,2865,87.5448
2882_1,0.08610000000000007,284.941616705,129.45620132000002,155.48541538500007,-8.526512829121202e-14,129.45620132000002,0.0,155.48541538500007,0.0,467.4113857331109,4.523559949789611,-0.23376256890977515,0.7526424778790207,2200.1096874700506,0.28125,0.71875,938.8637,32.0688,31.603,2882,88.9056
2882_2,0.09719999999999995,280.7658493499998,125.67917506499991,155.08667428499987,2.842170943040401e-14,125.67917506499991,0.0,155.08667428499987,0.0,428.2475347592967,4.396463150405381,-0.203873592633341,0.5344926183637886,1890.6448877489502,0.25,0.75,908.6419,31.1357,31.0992,2882,88.9056
2882_4,0.10000000000000009,284.2246033000001,127.03591459500005,157.18868870500006,0.0,127.03591459500005,0.0,157.18868870500006,0.0,427.82054147193975,4.358169701281106,-0.21346176968932265,0.5190790746533206,1873.5798493509087,0.24324324324324326,0.7567567567567568,966.8541,30.914,30.895,2882,88.9056
2882_5,0.08889999999999998,268.7497759299999,118.79846158499993,149.95131434499996,0.0,118.79846158499993,0.0,149.95131434499996,0.0,442.3560212907908,4.504629549881806,-0.31975160036136463,0.732128469581932,2233.3393866260003,0.2727272727272727,0.7272727272727273,905.7531,30.6357,30.1724,2882,88.9056
2889_1,0.1111000000000002,365.9079354300004,167.64440088500027,198.26353454500017,-2.842170943040401e-14,167.64440088500027,0.0,198.26353454500017,0.0,628.87744317379,4.44124647353447,-0.5918309659144187,-0.7253447526843498,3556.401459530054,0.8292682926829268,0.17073170731707318,868.6483,26.5489,26.4759,2889,111.132
2889_2,0.10270000000000001,350.01735156999996,162.986824965,187.03052660499995,0.0,162.986824965,0.0,187.03052660499995,0.0,667.0603347751054,4.381639881499856,-0.617371853647737,-0.6052344293880639,3685.052783262259,0.868421052631579,0.13157894736842105,869.7557,25.9397,25.4424,2889,111.132
2889_3,0.11939999999999995,322.0698656099999,150.3174871049999,171.75237850499997,2.842170943040401e-14,150.3174871049999,0.0,171.75237850499997,0.0,615.7428073068552,4.274531669041212,-0.5857469968286805,-0.4032951686248761,3162.450764194981,0.8636363636363636,0.13636363636363635,881.1464,28.3979,28.3979,2889,111.132
2889_4,0.11390000000000011,354.69490949000004,169.59907846000007,185.09583102999997,0.0,169.59907846000007,0.0,185.09583102999997,0.0,642.4308126684205,4.275790779528309,-0.5722918377497679,-0.5762549624122487,3389.5238767488095,0.5476190476190477,0.4523809523809524,891.8455,25.3203,25.311,2889,111.132
2889_5,0.11670000000000003,364.9964133099999,179.79894307,185.19747023999997,-5.684341886080802e-14,179.79894307,0.0,185.19747023999997,0.0,639.8771992119645,4.315689989423049,-0.5357076007972986,-0.590805538268762,3242.520631106022,0.7906976744186046,0.20930232558139536,877.8757,26.6223,26.5199,2889,111.132
2891_1,0.10840000000000005,457.01728234000035,183.95774364500016,273.05953869500013,5.684341886080802e-14,183.95774364500016,0.0,273.05953869500013,0.0,801.8684555065906,4.7640042077574165,-0.810654185909546,-0.7152012017968841,5664.767001996273,0.25,0.75,1168.7431,39.1019,35.1488,2891,113.8536
2891_2,0.11389999999999989,478.5009744549998,206.53623936499991,271.96473508999986,0.0,206.53623936499991,0.0,271.96473508999986,0.0,800.4313721883154,4.668573478345154,-0.794754837898466,-0.7893403319502867,5477.562747369733,0.30952380952380953,0.6904761904761905,1193.7248,40.186,37.9354,2891,113.8536
2891_3,0.125,456.36007502000024,190.54554717500022,265.8145278450001,-5.684341886080802e-14,190.54554717500022,0.0,265.8145278450001,0.0,772.0023184010431,4.622003563429978,-0.7805090944455126,-0.7918607798996075,5133.87668557545,0.17391304347826086,0.8260869565217391,1120.4393,40.646,39.1654,2891,113.8536
2891_4,0.1166999999999998,456.10123825999943,199.60165992999973,256.49957832999974,0.0,199.60165992999973,0.0,256.49957832999974,0.0,794.1161033663402,4.6180359674223554,-0.784594461734549,-0.657089463015719,5254.718366192996,0.11627906976744186,0.8837209302325582,1121.2745,39.0375,37.1676,2891,113.8536
2891_5,0.11670000000000003,461.9763919650001,183.73498619500006,278.24140577000003,0.0,183.73498619500006,0.0,278.24140577000003,0.0,793.2682508344521,4.760080815990236,-0.8302994678766527,-0.7117454643672239,5594.622298777478,0.09302325581395349,0.9069767441860465,1153.0416,48.6724,44.5626,2891,113.8536
2905_1,0.09169999999999989,347.49704486499974,132.26112079499984,215.2359240699999,0.0,132.26112079499984,0.0,215.2359240699999,0.0,659.5722387893305,5.08666897193948,-0.15542253311533744,0.032769742592596775,3070.7149276881532,0.5588235294117647,0.4411764705882353,983.9781,36.3441,28.2644,2905,99.3384
2905_2,0.10280000000000011,376.9845767750003,147.1473151900002,229.8372615850001,-2.842170943040401e-14,147.1473151900002,0.0,229.8372615850001,0.0,678.0753011819916,5.197206520289569,-0.169681348665011,0.17669364889113157,3161.318760826085,0.6052631578947368,0.39473684210526316,965.5013,36.4323,31.3379,2905,99.3384
2905_3,0.09450000000000003,381.27923783500006,146.499378975,234.77985886000008,-2.842170943040401e-14,146.499378975,0.0,234.77985886000008,0.0,685.1666064108072,5.281732892607218,-0.14049980373920742,0.1389032955359189,3224.2751591306956,0.5142857142857142,0.4857142857142857,992.8963,38.0,31.0178,2905,99.3384
2905_4,0.1028,383.24406780499993,154.27831634499992,228.96575146,0.0,154.27831634499992,0.0,228.96575146,0.0,681.7689916604488,5.046981277635011,-0.1092971752845962,0.03226348865721731,2992.2448940556583,0.631578947368421,0.3684210526315789,1011.6303,37.0629,32.734,2905,99.3384
2905_5,0.09999999999999998,375.58323922999995,151.802547515,223.78069171500002,-5.684341886080802e-14,151.802547515,0.0,223.78069171500002,0.0,682.0493469200444,5.116487285605358,-0.08279664509838325,0.12430271117849893,2857.4754818947517,0.5405405405405406,0.4594594594594595,1009.7088,38.1095,32.2089,2905,99.3384
2907_1,0.11109999999999998,264.51608742999997,126.085869655,138.43021777499996,0.0,126.085869655,0.0,138.43021777499996,0.0,432.4484345079703,4.208318727848675,-0.7657471603281184,-0.5578077421068304,2734.6146321561146,0.2682926829268293,0.7317073170731707,1092.2386,27.0873,27.0705,2907,82.5552
2907_2,0.09729999999999994,255.5869673299999,118.00570385500001,137.58126347499993,-2.842170943040401e-14,118.00570385500001,0.0,137.58126347499993,0.0,460.92642906443234,4.403373728321896,-0.7904867385523373,-0.560711322900339,3042.4314134758974,0.25,0.75,1134.5363,29.6805,29.4596,2907,82.5552
2907_3,0.09999999999999987,260.4607095549998,121.35307288999988,139.10763666499997,-2.842170943040401e-14,121.35307288999988,0.0,139.10763666499997,0.0,460.7037354899108,4.4042585615531324,-0.8179114752762334,-0.5096433388905397,3089.5459223564476,0.21621621621621623,0.7837837837837838,1123.2552,28.0988,28.0261,2907,82.5552
2907_4,0.09999999999999987,260.2852301999998,125.81436810499984,134.47086209499994,-2.842170943040401e-14,125.81436810499984,0.0,134.47086209499994,0.0,463.4422871877037,4.256482465650733,-0.7526652042653991,-0.5065997918702599,2861.334322146723,0.24324324324324326,0.7567567567567568,1119.5678,28.8002,28.7508,2907,82.5552
2907_5,0.10270000000000001,264.943145725,128.98691709,135.956228635,2.842170943040401e-14,128.98691709,0.0,135.956228635,0.0,456.5303643782507,4.261420222390827,-0.8231013560490311,-0.38385947798499187,2958.642487256146,0.13157894736842105,0.868421052631579,1139.1813,28.2344,28.1783,2907,82.5552
2916_1,0.1139,343.86438942499996,213.77264169499998,130.09174772999998,0.0,213.77264169499998,0.0,136.015963865,-5.924216135000007,642.7660368293607,3.8448167246000833,-0.4902126273125978,-0.8776412936721318,2944.146749617891,0.5,0.5,1181.6125,36.5688,35.9732,2916,86.6376
2916_2,0.10559999999999992,341.38255076,199.07857868999986,142.30397207,1.7053025658242404e-13,199.07857868999986,0.0,146.02441616,-3.72044408999998,657.4229337986613,3.9906654836897086,-0.5453381516785152,-0.8532270792121135,3188.081084651584,0.46153846153846156,0.5384615384615384,1224.4465,37.0706,37.0161,2916,86.6376
2916_3,0.10559999999999992,338.3584575599998,196.78626517999987,141.57219237999996,-2.842170943040401e-14,196.78626517999987,0.0,144.41779086499994,-2.8455984849999814,661.5400473116277,3.9386473874835737,-0.574949445995148,-0.8694630895993771,3171.885903966712,0.4358974358974359,0.5641025641025641,1267.1868,36.6836,36.5513,2916,86.6376
2916_4,0.10560000000000003,331.49360459,190.25484059000004,141.23876399999997,0.0,190.25484059000004,0.0,143.72791453999997,-2.4891505400000034,654.0457409408682,3.9640011410736484,-0.560649272162419,-0.8865683633984349,3077.289892228695,0.38461538461538464,0.6153846153846154,1322.9304,36.1736,35.3879,2916,86.6376
2916_5,0.11110000000000009,344.0421644400002,218.24284037500013,125.79932406500006,0.0,218.24284037500013,0.0,134.24656809000007,-8.447244025000003,685.9806830106158,3.7847729763274622,-0.4927419190274424,-0.8926639637033653,3021.514016327031,0.36585365853658536,0.6341463414634146,1304.4827,38.9573,36.702,2916,86.6376
2918_1,0.10840000000000005,386.28893511,167.24293478500002,219.046000325,0.0,167.24293478500002,0.0,219.092448405,-0.04644808000000225,641.6217869603155,4.660640585056596,-0.5821932206817925,-0.8140620876205886,4150.816931669616,0.325,0.675,1008.9559,30.9464,30.1847,2918,100.2456
2918_2,0.10550000000000004,388.97437464500024,171.73048752500011,217.24388712000012,0.0,171.73048752500011,0.0,217.47781426000012,-0.23392713999999568,685.5313545647824,4.735868390144779,-0.5895444795875573,-0.7681980770338432,4423.45210116951,0.41025641025641024,0.5897435897435898,1022.508,30.2947,29.7061,2918,100.2456
2918_3,0.10830000000000006,393.4310172250003,171.53906967000015,221.89194755500012,2.842170943040401e-14,171.53906967000015,0.0,222.78573722000013,-0.8937896649999973,666.4893303457643,4.645394593724907,-0.5578679876942989,-0.8514463495736887,4305.589948365559,0.35,0.65,1026.0634,30.4038,30.1036,2918,100.2456
2918_4,0.11109999999999998,388.00606724500005,168.14118151000002,219.86488573500003,0.0,168.14118151000002,0.0,220.17388444000005,-0.30899870499999865,657.2401605005082,4.725296072325301,-0.5565017274505121,-0.8299427539898103,4226.177193460127,0.34146341463414637,0.6585365853658537,1020.5934,30.217,30.0896,2918,100.2456
2918_5,0.10550000000000015,385.51005720000035,166.1150504750002,219.39500672500017,-2.842170943040401e-14,166.1150504750002,0.0,219.51046830000018,-0.11546157500000416,667.1113517914494,4.791315164613532,-0.5664595811818754,-0.8241676190123204,4326.947750980095,0.3333333333333333,0.6666666666666666,985.638,30.9726,30.2643,2918,100.2456
2919_1,0.11109999999999998,277.01293732499994,141.33215484,135.68078248499998,-2.842170943040401e-14,141.33215484,0.0,135.85038618499996,-0.16960369999999478,454.3586674370022,4.632242583931082,-0.6759578222231076,-0.29651246783581175,2742.113842317075,1.0,0.0,1012.0535,29.4493,27.0063,2919,84.8232
2919_2,0.125,289.78409148500003,155.24294063500002,134.54115085000004,-2.842170943040401e-14,155.24294063500002,0.0,134.636981315,-0.09583046499999803,445.4824364773295,4.374147336802822,-0.5538027240032537,-0.5355873068868636,2391.8914553720447,0.717391304347826,0.2826086956521739,951.6221,28.8214,28.0823,2919,84.8232
2919_3,0.1166999999999998,285.59514705999976,143.90321429499977,141.691932765,0.0,143.90321429499977,0.0,141.691932765,0.0,427.0930381901772,4.490521031733943,-0.5988649491328548,-0.6111069979024574,2489.340909566319,0.6976744186046512,0.3023255813953488,985.4787,29.6014,28.4858,2919,84.8232
2919_4,0.11940000000000017,288.1074910550001,148.78863225000015,139.31885880500002,-8.526512829121202e-14,148.78863225000015,0.0,139.31885880500002,0.0,444.55883359421773,4.517509139780514,-0.6134659766272211,-0.54789686833534,2559.607430989822,0.6136363636363636,0.38636363636363635,954.6934,28.7634,27.3781,2919,84.8232
2919_5,0.11949999999999994,292.537456555,152.35957856999997,140.17787798499998,5.684341886080802e-14,152.35957856999997,0.0,140.17787798499998,0.0,454.563097297708,4.494390295774942,-0.5852626272575789,-0.46532482224821425,2550.498859758432,0.7045454545454546,0.29545454545454547,953.1706,28.0776,26.8332,2919,84.8232
2923_1,0.10270000000000001,225.15296555000003,138.47722979500008,86.67573575499995,0.0,138.47722979500008,0.0,88.127011375,-1.4512756200000478,470.3574387250565,3.903063790019316,-0.5527504123686262,-0.4357009084945637,2039.0991130087193,0.10526315789473684,0.8947368421052632,1062.1852,21.4589,19.8358,2923,73.4832
2923_2,0.10000000000000009,205.88778493500007,128.47823226500012,77.40955266999997,-1.4210854715202004e-14,128.47823226500012,0.0,78.57419671000001,-1.164644040000034,456.78994463711246,3.9356314792845333,-0.6361294280019439,-0.3745920927942167,2037.0398840906469,0.08108108108108109,0.918918918918919,1088.3251,22.0308,21.7794,2923,73.4832
2923_3,0.09439999999999982,202.29926929499993,126.42077726999987,75.87849202500004,1.4210854715202004e-14,126.42077726999987,0.0,77.46909403000001,-1.590602004999957,482.1803737846508,4.002344031786472,-0.6207262878750746,-0.3444358902051344,2095.1858876860797,0.22857142857142856,0.7714285714285715,1066.0099,22.3934,22.3934,2923,73.4832
2923_4,0.10000000000000009,210.97734869500005,130.87358708500008,80.10376160999994,2.842170943040401e-14,130.87358708500008,0.0,81.93045584999997,-1.8266942400000454,471.3695542970213,3.9230696161762753,-0.6210144925020251,-0.2838651563597408,2066.1230257206876,0.05405405405405406,0.9459459459459459,1094.068,21.4793,21.2412,2923,73.4832
2923_5,0.09719999999999995,204.73318802999998,125.51846912999997,79.21471890000001,0.0,125.51846912999997,0.0,80.73789402,-1.5231751199999888,475.9913406464097,3.915904129895591,-0.6193428307842841,-0.3509532055728193,2075.308632687454,0.05555555555555555,0.9444444444444444,1111.5024,21.1643,20.8257,2923,73.4832
2926_1,0.1028,284.48474954499994,159.8897224449999,124.59502710000001,2.842170943040401e-14,159.8897224449999,0.0,125.1939205,-0.5988934000000047,573.4836227169759,4.540015527326733,-0.1139922555142369,-0.08612179959858542,1836.3485803322385,0.6578947368421053,0.34210526315789475,1129.2534,30.4826,29.4622,2926,80.7408
2926_2,0.10000000000000009,288.7847706350002,154.87211716500016,133.91265346999998,5.684341886080802e-14,154.87211716500016,0.0,134.37034175,-0.4576882799999941,557.3147972187446,4.497615802571065,-0.11562999381072242,-0.25595140562613383,1897.257883981837,0.6216216216216216,0.3783783783783784,1130.7085,31.9176,30.1112,2926,80.7408
2926_4,0.11390000000000011,292.0092378400001,166.8397675600001,125.16947027999993,5.684341886080802e-14,166.8397675600001,0.0,129.990809565,-4.821339285000047,533.450549511306,4.378679362186577,-0.08930459494970365,-0.17975085752405526,1745.5672941656078,0.5476190476190477,0.4523809523809524,1111.9277,33.886,33.325,2926,80.7408
2926_5,0.11939999999999995,284.18031403,168.137419,116.04289502999997,1.4210854715202004e-14,168.137419,0.0,125.22938704499998,-9.186492015000018,554.8098137190094,4.281611149969011,-0.10427667899726573,-0.25937055025190076,1859.2171592899817,0.75,0.25,1080.8685,29.5619,29.4636,2926,80.7408
2927_1,0.11109999999999998,309.8132380200001,141.74178764,168.0714503800001,-2.842170943040401e-14,141.74178764,0.0,172.72585337000007,-4.654402989999985,527.2708633815013,4.371975809578312,-0.41920164119550907,-0.8405836055581725,2882.1912475722097,0.3902439024390244,0.6097560975609756,1174.7209,24.7333,24.1459,2927,79.8336
2927_2,0.11389999999999989,294.76837196499974,135.37969366999988,159.38867829499986,0.0,135.37969366999988,0.0,166.10668327999986,-6.7180049849999985,521.5884614086938,4.329892865044202,-0.42683701673707286,-0.8760017748205089,2843.8399642548593,0.40476190476190477,0.5952380952380952,1194.8525,25.0186,24.7818,2927,79.8336
2927_3,0.0915999999999999,289.92517450999964,122.78701204499984,167.13816246499985,-5.684341886080802e-14,122.78701204499984,0.0,167.13816246499985,0.0,573.3529669970773,4.583152532299984,-0.59322826651785,-0.7186291273700718,3398.614914131015,0.4411764705882353,0.5588235294117647,1203.0265,24.7944,20.8821,2927,79.8336
2927_4,0.09719999999999995,289.3445125650001,125.64654633999999,163.69796622500013,0.0,125.64654633999999,0.0,164.6024449950001,-0.904478769999975,554.2375797411277,4.4316615255925225,-0.5281345424378068,-0.8046988565943743,3103.3097887557105,0.4722222222222222,0.5277777777777778,1212.151,26.0768,23.6685,2927,79.8336
2927_5,0.0944999999999998,302.3242598649996,130.1309761199998,172.19328374499986,-5.684341886080802e-14,130.1309761199998,0.0,172.22212584499985,-0.028842099999999114,579.6968131592051,4.5989242326608775,-0.5709828681150976,-0.6867244734109236,3375.216008454957,0.4,0.6,1204.654,27.0761,23.5668,2927,79.8336
2935_1,0.08610000000000007,310.6338717750002,140.48694538500007,170.1469263900001,5.684341886080802e-14,140.48694538500007,0.0,171.39623261500006,-1.2493062249999825,679.2604732842668,5.144242884460667,-0.8744646826381863,0.1607793442804265,4972.87179021709,0.3125,0.6875,1010.0883,32.9606,32.0588,2935,90.72
2935_2,0.07780000000000009,292.6648294800003,131.42704715500014,161.23778232500013,5.684341886080802e-14,131.42704715500014,0.0,161.8099949450001,-0.5722126199999841,701.6769751651968,5.214389373101494,-0.8659883718338306,0.3706739542170875,5163.199678394452,0.3448275862068966,0.6551724137931034,1003.7883,34.3235,31.8646,2935,90.72
