source,source_label,source_stage,target,target_label,target_stage,n,sessions,raw_r,raw_p,cluster_beta,cluster_p,within_r,within_pearson_p,within_cluster_p,within_q,cluster_q,selected
stride_length,Stride length,Drive / stride,elbow_varus_moment,Elbow varus moment,Outcomes,411,100,0.05318509972067281,0.2820586273786968,0.05318509972067281,0.5389170874840126,0.021906849355754394,0.657895188057612,0.6830062066435517,0.870778600012085,0.730833604249902,False
stride_length,Stride length,Drive / stride,shoulder_internal_rotation_moment,Shoulder IR moment,Outcomes,411,100,0.05281503792901763,0.2854253261540094,0.05281503792901762,0.5365015179178718,0.009817556245201928,0.8427076730261257,0.8515901024753456,0.9442631430388392,0.7301843763719772,False
stride_angle,Stride angle,Drive / stride,pelvis_anterior_tilt_fp,Pelvis anterior tilt (+),Foot plant,411,100,0.15604714447066034,0.001506692838015477,0.15604714447066032,0.11870303437194045,0.048999948380323885,0.3217088004469533,0.513130706296146,0.7794657561565553,0.30651399971384624,False
stride_angle,Stride angle,Drive / stride,pelvis_rotation_fp,Pelvis rotation,Foot plant,411,100,-0.20718705063198511,2.300176734898997e-05,-0.20718705063198517,0.014413864852065732,-0.33305827100596164,4.195861856629382e-12,9.940131440940394e-05,0.0011754517428428579,0.07150035591090502,True
stride_angle,Stride angle,Drive / stride,torso_anterior_tilt_fp,Torso flexion (+) at FP,Foot plant,411,100,0.031179904777804558,0.5284705166981523,0.031179904777804582,0.7527575848919377,0.20711130615124387,2.316421230410738e-05,0.022414217682580635,0.0960245462083284,0.8731987984746478,False
stride_angle,Stride angle,Drive / stride,torso_rotation_fp,Torso rotation,Foot plant,411,100,-0.18559763361360995,0.00015425717819848354,-0.18559763361360995,0.04536961759577413,-0.23312806959852442,1.7719422356217642e-06,0.010633816808087051,0.058783626853936434,0.18196112588943458,False
stride_angle,Stride angle,Drive / stride,rotation_hip_shoulder_separation_fp,Hip-shoulder separation,Foot plant,411,100,-0.00946214217682108,0.8483318221918439,-0.009462142176821047,0.9290873848262853,-0.11766314461592943,0.017012805959166794,0.1541992839591939,0.406954771538718,0.9568517581607446,False
stride_angle,Stride angle,Drive / stride,shoulder_horizontal_abduction_fp,Shoulder horizontal abduction (+),Foot plant,411,100,-0.16401089670061111,0.0008453085325090235,-0.16401089670061103,0.06871877177879547,-0.04418546619868368,0.3715968857928166,0.4829994050899449,0.7618860908740971,0.22210434365534001,False
stride_angle,Stride angle,Drive / stride,shoulder_external_rotation_fp,Shoulder external rotation,Foot plant,411,100,-0.06816556429984882,0.1677943815913849,-0.06816556429984878,0.4922735722184749,-0.2280663048852481,2.993860570002898e-06,0.015610240495540315,0.07580531566200548,0.7047014522497633,False
stride_angle,Stride angle,Drive / stride,lead_knee_extension_angular_velo_fp,Lead-knee extension velocity,Foot plant,411,100,-0.019676728557439783,0.6908273376885667,-0.019676728557439814,0.7910162145731525,-0.20056048882718272,4.2163758127740046e-05,0.006229586173649565,0.03980599978755739,0.9043085008103524,True
stride_angle,Stride angle,Drive / stride,max_pelvis_rotational_velo,Peak pelvis rotation velocity,Rotation / MER,411,100,-0.04795727634541634,0.33212557188105546,-0.04795727634541627,0.6379454737043451,-0.09417857588604212,0.05642715420257087,0.1581638576413672,0.4092161037435823,0.7783347688884727,False
stride_angle,Stride angle,Drive / stride,max_torso_rotational_velo,Peak torso rotation velocity,Rotation / MER,411,100,-0.17172577017190388,0.00047082645394797473,-0.17172577017190388,0.09230755958111715,-0.15938456711168375,0.001186386592407759,0.014968616608904214,0.07524224615409185,0.26363598456122095,False
stride_angle,Stride angle,Drive / stride,timing_peak_torso_to_peak_pelvis_rot_velo,Pelvis-to-torso peak timing,Rotation / MER,411,100,-0.11711831930398546,0.017534506101894578,-0.1171183193039854,0.07704951695203709,-0.020511626281451565,0.6784258797944606,0.7159332566971957,0.8763209018663726,0.23238134312734385,False
stride_angle,Stride angle,Drive / stride,max_rotation_hip_shoulder_separation,Peak hip-shoulder separation,Rotation / MER,411,100,0.018209676837890577,0.7128184960862565,0.018209676837890584,0.8690904587383568,-0.24784168625324005,3.602690941088546e-07,2.6650448794430544e-05,0.00040188876782001263,0.93613457984103,True
stride_angle,Stride angle,Drive / stride,max_shoulder_external_rotation,Maximum shoulder ER,Rotation / MER,411,100,0.143918595095622,0.003455296948826587,0.1439185950956219,0.13896134029023743,0.07532240298650271,0.12737465074167076,0.2279627311568898,0.5085322464269081,0.3294869515057831,False
stride_angle,Stride angle,Drive / stride,torso_anterior_tilt_mer,Torso flexion (+) at MER,Rotation / MER,411,100,0.06713030627885665,0.1743591586907327,0.06713030627885667,0.5012772660230362,0.07792114305717368,0.11472798232013465,0.2190044879717804,0.49439935308599525,0.7057708763104947,False
stride_angle,Stride angle,Drive / stride,torso_rotation_mer,Torso rotation at MER,Rotation / MER,411,100,-0.26354995109678747,5.864669941865268e-08,-0.26354995109678747,0.0022784294901227868,-0.35834319038779294,6.737263461912547e-14,1.7437362374717876e-06,4.259345423791371e-05,0.020533159315627908,True
stride_angle,Stride angle,Drive / stride,lead_knee_extension_from_fp_to_br,Lead-knee extension FP-BR,Acceleration / release,411,100,-0.1271996575898167,0.009840753630784176,-0.1271996575898166,0.13498074984305128,-0.1403741367945783,0.004354264204112074,0.014446353739716316,0.07359831567396015,0.32207432082804005,False
